mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__term_vector__select_chi2__k,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.662433385848999,0.42005362510681155,0.870049504950495,0.8861391057827455,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1440,,,10,0.8672839506172839,0.8893188854489165,0.8761609907120743,0.8808971384377416,0.8761609907120743,0.8878576952822892,0.8575851393188855,0.88553750966744,0.8730650154798761,0.8870843000773395,0.15182044503976103,0.0041446062985001034,0.007023865908209349,0.0028913000667487496
3.038395118713379,0.4202672004699707,0.8706683168316832,0.8861388663415056,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1450,,,7,0.8641975308641975,0.8877708978328174,0.8761609907120743,0.8824439288476411,0.8792569659442725,0.888631090487239,0.8544891640866873,0.88553750966744,0.8792569659442725,0.8863109048723898,0.11086654618452696,0.001231472757887861,0.009809862421780481,0.002140957644154942
3.103109121322632,0.4310086727142334,0.8675742574257426,0.8861391057827455,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1460,,,21,0.8672839506172839,0.8893188854489165,0.8699690402476781,0.880123743232792,0.8730650154798761,0.8863109048723898,0.8575851393188855,0.8863109048723898,0.8699690402476781,0.888631090487239,0.18222585281095197,0.010075680757158128,0.005317854082266741,0.003242363426718619
3.087005615234375,0.43023290634155276,0.869430693069307,0.8864488230265852,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1470,,,13,0.8641975308641975,0.891640866873065,0.8730650154798761,0.880123743232792,0.8730650154798761,0.8870843000773395,0.8606811145510835,0.888631090487239,0.8761609907120743,0.8847641144624904,0.1758637095563772,0.011059939376320632,0.005926730173476003,0.003872165259888019
3.041257905960083,0.4361417770385742,0.870049504950495,0.8876861356338848,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1480,,,10,0.8641975308641975,0.8908668730650154,0.8761609907120743,0.8832173240525909,0.8792569659442725,0.8909512761020881,0.8575851393188855,0.8870843000773395,0.8730650154798761,0.8863109048723898,0.1498819972020072,0.008223558338163113,0.008009173960432927,0.002932643023502358
3.080344486236572,0.4344475269317627,0.8688118811881188,0.8862930665000155,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1490,,,17,0.8580246913580247,0.8846749226006192,0.8854489164086687,0.8863109048723898,0.8761609907120743,0.8878576952822892,0.8513931888544891,0.8847641144624904,0.8730650154798761,0.8878576952822892,0.07577561697213589,0.007973136270558553,0.012397969085669525,0.0014037470336476737
3.0251862525939943,0.43691067695617675,0.869430693069307,0.8862931862206356,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1500,,,13,0.8611111111111112,0.8854489164086687,0.8730650154798761,0.8808971384377416,0.8761609907120743,0.8917246713070379,0.8668730650154799,0.8917246713070379,0.8699690402476781,0.8816705336426914,0.06566042654313284,0.00783044405713128,0.005190044759206969,0.004694701279840258
3.1281161308288574,0.4289397239685059,0.8725247524752475,0.8876864947957447,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1510,,,3,0.8672839506172839,0.8931888544891641,0.8761609907120743,0.8816705336426914,0.8730650154798761,0.88553750966744,0.8668730650154799,0.8878576952822892,0.8792569659442725,0.8901778808971385,0.15978659237272702,0.009312598649816517,0.004863253982599854,0.003932485274868749
3.114417552947998,0.4312047004699707,0.8712871287128713,0.8879953739952446,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1520,,,6,0.8611111111111112,0.8900928792569659,0.8823529411764706,0.8870843000773395,0.8761609907120743,0.8863109048723898,0.8637770897832817,0.8878576952822892,0.8730650154798761,0.888631090487239,0.06390742823715963,0.005309450213854516,0.007867002223107284,0.0013030818177598243
3.1058659076690676,0.4363126277923584,0.8681930693069307,0.8873778550374846,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1530,,,19,0.8672839506172839,0.8978328173374613,0.8730650154798761,0.880123743232792,0.8761609907120743,0.8901778808971385,0.8544891640866873,0.88553750966744,0.8699690402476781,0.8832173240525909,0.030627857385687154,0.005920974626804282,0.007467678713647767,0.006171959311935736
3.1410334587097166,0.4347850799560547,0.869430693069307,0.8864476258203855,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1540,,,13,0.8580246913580247,0.8839009287925697,0.8730650154798761,0.8808971384377416,0.8792569659442725,0.8924980665119876,0.8606811145510835,0.888631090487239,0.8761609907120743,0.8863109048723898,0.07607584218992042,0.004294455740363702,0.008507544168518772,0.003967054803452748
