mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__term_vector__select_chi2__k,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.5993678092956545,0.31662812232971194,0.8620049504950495,0.8808787014622677,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,800,,,17,0.8580246913580247,0.8808049535603715,0.8637770897832817,0.8754833720030936,0.8668730650154799,0.8839907192575406,0.848297213622291,0.8808971384377416,0.8730650154798761,0.8832173240525909,0.023345798692978474,0.0023579020035079026,0.008399276166276608,0.002975539246126527
2.6016883850097656,0.32762842178344725,0.8657178217821783,0.8821164929520471,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,850,,,12,0.8549382716049383,0.8831269349845201,0.8699690402476781,0.877030162412993,0.8761609907120743,0.8816705336426914,0.8544891640866873,0.8832173240525909,0.8730650154798761,0.88553750966744,0.04610006359883103,0.012246262660166525,0.009203182821756856,0.0028286327311273785
2.58791036605835,0.3424172878265381,0.8638613861386139,0.8825811286781166,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,900,,,15,0.8549382716049383,0.8869969040247678,0.8699690402476781,0.877030162412993,0.8730650154798761,0.88553750966744,0.8513931888544891,0.8824439288476411,0.8699690402476781,0.8808971384377416,0.1538142580925041,0.03742959284599388,0.0088813725053596,0.0035187251630619397
2.6056655406951905,0.36417789459228517,0.8688118811881188,0.8831996054008366,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,950,,,5,0.8641975308641975,0.8854489164086687,0.8699690402476781,0.8778035576179428,0.8761609907120743,0.8839907192575406,0.8575851393188855,0.8832173240525909,0.8761609907120743,0.88553750966744,0.13846768435512402,0.04433543005014435,0.007163753727094902,0.002837911313974394
2.5805973052978515,0.3889820098876953,0.8681930693069307,0.8835089634828165,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1000,,,7,0.8672839506172839,0.8854489164086687,0.8668730650154799,0.8778035576179428,0.8730650154798761,0.8824439288476411,0.8575851393188855,0.88553750966744,0.8761609907120743,0.8863109048723898,0.155665874129593,0.05372551278131625,0.006359214991638583,0.00314373177562386
2.6026320457458496,0.35985260009765624,0.8638613861386139,0.8822720100373769,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1050,,,15,0.8611111111111112,0.8885448916408669,0.8668730650154799,0.8762567672080434,0.8699690402476781,0.8839907192575406,0.848297213622291,0.8832173240525909,0.8730650154798761,0.8793503480278422,0.10333943707005146,0.050326008120064665,0.008725544404834553,0.004193229752256518
3.0709641456604,0.43292946815490724,0.8675742574257426,0.884591956210986,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1100,,,8,0.8580246913580247,0.8869969040247678,0.8668730650154799,0.8793503480278422,0.8761609907120743,0.888631090487239,0.8637770897832817,0.8863109048723898,0.8730650154798761,0.8816705336426914,0.15716849795767204,0.008313279580171766,0.006482854259613726,0.0034946338966277677
3.15541090965271,0.4390852928161621,0.8650990099009901,0.884901314292966,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1150,,,14,0.8580246913580247,0.8869969040247678,0.8730650154798761,0.880123743232792,0.8637770897832817,0.8847641144624904,0.8544891640866873,0.8870843000773395,0.8761609907120743,0.88553750966744,0.0648451172506145,0.008807652098193518,0.008368095286212286,0.0025458074099117267
3.1563846588134767,0.4358076095581055,0.8657178217821783,0.8850559933339559,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1200,,,12,0.8611111111111112,0.8869969040247678,0.8699690402476781,0.8785769528228925,0.8730650154798761,0.8894044856921887,0.8544891640866873,0.888631090487239,0.8699690402476781,0.8816705336426914,0.09088240247150571,0.009945707867378238,0.006889851159248125,0.0042165659729193556
3.1912563323974608,0.4355069637298584,0.8663366336633663,0.8841280388086362,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,1250,,,10,0.8580246913580247,0.8877708978328174,0.8730650154798761,0.8793503480278422,0.8699690402476781,0.8863109048723898,0.8606811145510835,0.8870843000773395,0.8699690402476781,0.880123743232792,0.10035029800467886,0.011488236294443477,0.005879456311758621,0.003623134528741398
