mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf,param_clf__max_depth,param_clf__max_leaf_nodes,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_select__k,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
26.273849328358967,4.178178946177165,0.9294554455445545,0.980201644699786,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f37a17cbe58>,
            verbose=0, warm_start=False)",11,70,1,3,300,300000,18,0.9333333333333333,0.9860594795539034,0.9368029739776952,0.9758812615955473,0.9182156133828996,0.9786641929499073,0.33604552062413096,0.6291929215391365,0.008065814058695428,0.004295101753886187
27.977841933568318,4.08841077486674,0.926980198019802,0.9826753614592171,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f37a2ba65e8>,
            verbose=0, warm_start=False)",11,70,1,3,300,320000,34,0.9222222222222223,0.9860594795539034,0.9368029739776952,0.9786641929499073,0.9219330855018587,0.9833024118738405,1.317442828982751,0.723439886265822,0.006940309803999652,0.003051498009794614
30.24548824628194,4.0855937004089355,0.9294554455445545,0.9823638478710173,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f37a0a33048>,
            verbose=0, warm_start=False)",11,70,1,3,300,340000,18,0.9259259259259259,0.9823420074349443,0.9330855018587361,0.9833024118738405,0.929368029739777,0.9814471243042672,1.4280422181123578,0.9510946719129071,0.0029244359293789366,0.0007575754065610504
30.44489034016927,4.819336970647176,0.9288366336633663,0.977414690107202,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f37a0a33dc8>,
            verbose=0, warm_start=False)",11,70,1,3,300,360000,24,0.9259259259259259,0.9795539033457249,0.9349442379182156,0.9768089053803339,0.9256505576208178,0.9758812615955473,1.0509449178933365,0.45921753296312084,0.004316185452031829,0.0015593386862741612
29.898934682210285,3.891446510950724,0.9245049504950495,0.9836047294889566,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379d82d510>,
            verbose=0, warm_start=False)",11,70,1,3,300,380000,46,0.9259259259259259,0.9888475836431226,0.9330855018587361,0.9823747680890538,0.9144981412639405,0.9795918367346939,1.1173987323757912,0.7282192359478586,0.007650080821389263,0.003877440435146252
29.671724637349445,3.9130194981892905,0.9300742574257426,0.983293215900757,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379d82df78>,
            verbose=0, warm_start=False)",11,70,1,3,300,400000,13,0.9388888888888889,0.9851301115241635,0.9368029739776952,0.9823747680890538,0.9144981412639405,0.9823747680890538,1.4349265304202887,1.071822804389933,0.011036677780524045,0.0012988813516426254
30.316473722457886,4.7190260887146,0.9344059405940595,0.9826724877176285,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379ef9c990>,
            verbose=0, warm_start=False)",11,70,1,3,300,420000,1,0.9407407407407408,0.9814126394052045,0.9479553903345725,0.9851576994434137,0.9144981412639405,0.9814471243042672,1.1648899382689963,1.223297244721578,0.014369172769767896,0.0017573664564818111
29.862740516662598,5.527098099390666,0.9282178217821783,0.9820552080244062,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379d351750>,
            verbose=0, warm_start=False)",11,70,1,3,300,440000,26,0.9314814814814815,0.983271375464684,0.9275092936802974,0.9823747680890538,0.9256505576208178,0.9805194805194806,1.5834154422429019,0.9114162984372045,0.0024332364404665236,0.0011459553288406088
30.96386194229126,4.206753651301066,0.9331683168316832,0.9805079855531263,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379d351e10>,
            verbose=0, warm_start=False)",11,70,1,3,300,460000,2,0.9351851851851852,0.9814126394052045,0.9386617100371747,0.9795918367346939,0.9256505576208178,0.9805194805194806,2.0086744998769483,1.5139137567489502,0.005497411647970419,0.0007433840155770992
31.533476909001667,4.375063975652059,0.9214108910891089,0.9817477176744305,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379e99b870>,
            verbose=0, warm_start=False)",11,70,1,3,300,480000,57,0.924074074074074,0.9860594795539034,0.9349442379182156,0.9795918367346939,0.9052044609665427,0.9795918367346939,1.3586423573477184,1.6855076852322897,0.0122794980982492,0.0030488760638370254
32.22173913319906,5.1649355093638105,0.9251237623762376,0.9826724877176284,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379fc6c2d0>,
            verbose=0, warm_start=False)",11,70,1,3,300,500000,42,0.924074074074074,0.9814126394052045,0.9312267657992565,0.9814471243042672,0.9200743494423792,0.9851576994434137,1.3099504326036218,1.8795052457613115,0.0046105004113055,0.0017573664564818111
31.90194257100423,5.371358394622803,0.9331683168316832,0.9845323732737435,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379fc6ccf0>,
            verbose=0, warm_start=False)",11,70,1,3,300,520000,2,0.9462962962962963,0.9888475836431226,0.9349442379182156,0.9814471243042672,0.9182156133828996,0.9833024118738405,0.4037481641343219,0.5681661330198706,0.011535843550144202,0.0031439151165865036
33.55266912778219,4.8363494873046875,0.9251237623762376,0.983291491655804,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=11, max_features='log2', max_leaf_nodes=70,
            min_impurity_split=1e-05, min_samples_leaf=1,
            min_samples_split=3, min_weight_fraction_leaf=0.0,
            n_estimators=300, n_jobs=-1, oob_score=False,
            random_state=<mtrand.RandomState object at 0x7f379f9b8750>,
            verbose=0, warm_start=False)",11,70,1,3,300,540000,42,0.9222222222222223,0.9823420074349443,0.9275092936802974,0.9842300556586271,0.9256505576208178,0.9833024118738405,1.9497286807275929,1.5150893309162483,0.0021909404807162933,0.0007708311367649175
