mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractTokenizedAndLemmatized,param_union__abstractWordCount,param_union__abstractWordCount__select_chi2__k,param_union__char_ngrams,param_union__titleWordCount,param_union__title_keyword_vector,param_union__title_term_vector,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.042251666386922,0.7935695648193359,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,45620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.13885408134346375,0.040106208275664516,0.0026899770255548157,0.0035935813041260384
3.7117039362589517,1.0102331638336182,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,77820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.15374907897253348,0.08963916452888085,0.0026899770255548157,0.0035935813041260384
3.8881654739379883,0.813521941502889,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,29020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.4591089493401231,0.05379436501849702,0.0026899770255548157,0.0035935813041260384
3.872995694478353,0.7433619499206543,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,41420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2806141709134017,0.0635183221201999,0.0026899770255548157,0.0035935813041260384
3.768218755722046,0.9141647020975748,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,18420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.24299246912696928,0.01230959668812881,0.0026899770255548157,0.0035935813041260384
3.3967462380727134,0.806514581044515,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,67420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.23057710337909182,0.07599400218242199,0.0026899770255548157,0.0035935813041260384
3.5289116700490317,0.7825576464335123,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,22820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.051620960240122735,0.11933044972022794,0.0026899770255548157,0.0035935813041260384
3.663523515065511,0.7906332810719808,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,3220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.3515734693703313,0.11250668837214706,0.0026899770255548157,0.0035935813041260384
3.6576995054880777,0.8319353262583414,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,11020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.26002588313482045,0.15987617669035814,0.0026899770255548157,0.0035935813041260384
3.4907604853312173,0.88047194480896,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,33820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.40277445547282587,0.06697823829860512,0.0026899770255548157,0.0035935813041260384
3.7248706817626953,0.8860366344451904,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,9020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.1734014358570168,0.032561678686223915,0.0026899770255548157,0.0035935813041260384
3.5467827320098877,0.703186829884847,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,49020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.15920515110511568,0.03605404847509022,0.0026899770255548157,0.0035935813041260384
3.6272530555725098,0.7043631076812744,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,39820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.17105973457239676,0.07814385106796501,0.0026899770255548157,0.0035935813041260384
3.6033479372660318,0.7896701494852701,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,37020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.11785020239492941,0.06963237943811619,0.0026899770255548157,0.0035935813041260384
3.4782772064208984,0.807750940322876,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,7620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.0427633697478072,0.12116442826492328,0.0026899770255548157,0.0035935813041260384
3.4995084603627524,0.7542307376861572,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,61220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.17301333701513036,0.04983478843281404,0.0026899770255548157,0.0035935813041260384
3.737261692682902,0.776619036992391,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,26620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2819623617258776,0.056350262341200295,0.0026899770255548157,0.0035935813041260384
3.7564077377319336,0.7031702200571696,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,69220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.33929402005516934,0.06665184668256967,0.0026899770255548157,0.0035935813041260384
3.3778785864512124,0.7504692872365316,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,26820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.10316551722489535,0.0889435893762683,0.0026899770255548157,0.0035935813041260384
3.647484302520752,0.9095637003580729,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,27820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2660507133815703,0.1375047786008338,0.0026899770255548157,0.0035935813041260384
3.5889362494150796,0.7480219999949137,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,15220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2530195289884397,0.13740467011532076,0.0026899770255548157,0.0035935813041260384
3.5540998776753745,0.817594846089681,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,41020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.12933326622993924,0.05303202386946958,0.0026899770255548157,0.0035935813041260384
3.440865914026896,0.7336810429890951,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,17420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.16522278750310548,0.10674342854500928,0.0026899770255548157,0.0035935813041260384
3.8772130012512207,0.7672208944956461,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,13820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.33628784020794283,0.04554140713272828,0.0026899770255548157,0.0035935813041260384
3.7589375972747803,0.6950713793436686,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,47020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.14127943595994738,0.06124154626178003,0.0026899770255548157,0.0035935813041260384
3.953655242919922,0.8513425985972086,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,75420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.3905648610581175,0.07405903492882063,0.0026899770255548157,0.0035935813041260384
3.78254771232605,0.8539082209269205,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,25820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.147118447639413,0.03418413063399866,0.0026899770255548157,0.0035935813041260384
3.3188374837239585,0.888439416885376,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,48620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.070819189031437,0.07837430407088539,0.0026899770255548157,0.0035935813041260384
3.418942928314209,0.824336051940918,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,79020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.0880816430739471,0.033373709049382756,0.0026899770255548157,0.0035935813041260384
3.5806432565053306,0.7191967169443766,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,17620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.1569721854262937,0.012979041228768537,0.0026899770255548157,0.0035935813041260384
3.6026135285695395,0.9111799399058024,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,45220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2808851464697202,0.05849212353538639,0.0026899770255548157,0.0035935813041260384
3.5517754554748535,0.8499664465586344,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,13020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.03660437439180355,0.14216036214591013,0.0026899770255548157,0.0035935813041260384
3.4541606108347573,0.748323917388916,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,57420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.24489416492991894,0.12222307919760736,0.0026899770255548157,0.0035935813041260384
3.518993377685547,0.8021526336669922,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,33220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.08250456038626433,0.09129868223430322,0.0026899770255548157,0.0035935813041260384
3.5679474671681723,0.7088685830434164,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,57020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.34459103553587606,0.11996557299196037,0.0026899770255548157,0.0035935813041260384
3.6742850144704184,0.7601964473724365,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,23220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.14161257632388805,0.11543783753485015,0.0026899770255548157,0.0035935813041260384
3.6472412745157876,0.8015431563059489,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,2420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.0700266471340521,0.11098642172962166,0.0026899770255548157,0.0035935813041260384
3.3503831227620444,0.7683664162953695,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,46820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2288285769716335,0.07089724148232228,0.0026899770255548157,0.0035935813041260384
3.5606207052866616,0.742664098739624,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,53420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.21742764924642513,0.03427369459696116,0.0026899770255548157,0.0035935813041260384
3.414175192515055,0.8148013750712076,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,27220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.22892678709046826,0.03747136754362895,0.0026899770255548157,0.0035935813041260384
3.4857177734375,0.6888523101806641,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,24020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.19987088838902045,0.01589168994246481,0.0026899770255548157,0.0035935813041260384
3.5379184087117515,0.8049543698628744,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,52820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.1257652918855549,0.04985671123124677,0.0026899770255548157,0.0035935813041260384
3.6568479537963867,0.8368539015452067,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,63220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.23288924840571154,0.051320194756102194,0.0026899770255548157,0.0035935813041260384
3.422166426976522,0.7307882308959961,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,39020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.20228020963727664,0.02474416955422498,0.0026899770255548157,0.0035935813041260384
3.52038582166036,0.8288228511810303,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,25020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.20169872227121516,0.07428450260322261,0.0026899770255548157,0.0035935813041260384
3.640493154525757,0.8280554612477621,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,76420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.16824114334156928,0.1599007551537462,0.0026899770255548157,0.0035935813041260384
3.815403381983439,0.8370598951975504,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,54620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.28995008704694025,0.05492005616876129,0.0026899770255548157,0.0035935813041260384
3.406749645868937,0.8208679358164469,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,30220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2397643687742426,0.0919035177649587,0.0026899770255548157,0.0035935813041260384
3.4252566496531167,0.762864351272583,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,1020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.25353216024647046,0.06858772385159725,0.0026899770255548157,0.0035935813041260384
3.46258807182312,0.8080122470855713,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,34020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.11506435158870895,0.07912474799815096,0.0026899770255548157,0.0035935813041260384
3.5605987707773843,0.8094941775004069,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,40420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.26631373925305923,0.03847218460970371,0.0026899770255548157,0.0035935813041260384
3.352245489756266,0.8010554313659668,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,34820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.19116541016555755,0.07112609865894459,0.0026899770255548157,0.0035935813041260384
3.6189802487691245,0.8505527178446451,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,71020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.2562535264133798,0.15366302926825143,0.0026899770255548157,0.0035935813041260384
3.441218455632528,0.8161501884460449,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,23820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.14581139983942135,0.012090355502889675,0.0026899770255548157,0.0035935813041260384
3.576573053995768,0.7649939060211182,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,68020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.25074073180910045,0.04669651829860336,0.0026899770255548157,0.0035935813041260384
3.3963521321614585,0.8058748245239258,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,64420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.053822281638889885,0.10545530656468931,0.0026899770255548157,0.0035935813041260384
3.5382587909698486,0.6942315101623535,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,3820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.24596542841911148,0.11067731608811934,0.0026899770255548157,0.0035935813041260384
3.3862973848978677,0.7918797334035238,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,50420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.27475301659358475,0.0759905743482185,0.0026899770255548157,0.0035935813041260384
3.6101979414621987,0.8666160901387533,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,54020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.10402099400705941,0.03500418609948881,0.0026899770255548157,0.0035935813041260384
3.342153787612915,0.7488413651784261,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,50020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.3632116442694638,0.06585387315877711,0.0026899770255548157,0.0035935813041260384
3.621368487675985,0.7809839248657227,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,10020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.09883731432288888,0.040915728344034015,0.0026899770255548157,0.0035935813041260384
3.4105549653371177,0.7406882445017496,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,38020,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.07876059324281844,0.05975777228896817,0.0026899770255548157,0.0035935813041260384
3.5924220085144043,0.7471432685852051,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,35820,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.34069888223013506,0.10100157763031295,0.0026899770255548157,0.0035935813041260384
3.5452186266581216,0.7670838038126627,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,22420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.18260954228750656,0.013875449828170239,0.0026899770255548157,0.0035935813041260384
3.549168268839518,0.742100715637207,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,13420,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.15934869869629645,0.036857558099820956,0.0026899770255548157,0.0035935813041260384
3.501591444015503,0.6812477111816406,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,62620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.22542086562503869,0.036879316046534084,0.0026899770255548157,0.0035935813041260384
3.576735496520996,0.6750891208648682,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,2220,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.3064638960853438,0.04778970768840596,0.0026899770255548157,0.0035935813041260384
3.5412683486938477,0.6886390050252279,0.9294554455445545,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,Pipeline,59620,,,,,,1,0.9314814814814815,0.9479553903345725,0.9312267657992565,0.9545454545454546,0.9256505576208178,0.9461966604823747,0.3989751563358197,0.08418156094623926,0.0026899770255548157,0.0035935813041260384
