mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractTokenizedAndLemmatized,param_union__abstractWordCount,param_union__char_ngrams,param_union__titleWordCount,param_union__title_keyword_vector,param_union__title_term_vector,param_union__title_term_vector__select_chi2__k,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1.6546679337819417,0.3352619806925456,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,56,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.12959591932898196,0.008052527127987421,0.004002234317349379,0.002335248176432541
2.0046817461649575,0.3343808650970459,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,61,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09765122200075559,0.011079199032562522,0.004002234317349379,0.002335248176432541
2.048253297805786,0.3365043004353841,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,66,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.13193576147865652,0.011085492820206246,0.004002234317349379,0.002335248176432541
2.0190789699554443,0.39343897501627606,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,71,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.039176026398221236,0.05460977926941024,0.004002234317349379,0.002335248176432541
1.952109416325887,0.37208716074625653,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,76,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.024191321336452038,0.043433979940453143,0.004002234317349379,0.002335248176432541
1.971139669418335,0.37319215138753253,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,81,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.08817206192919165,0.041812708076268586,0.004002234317349379,0.002335248176432541
1.9913795789082844,0.3388216495513916,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,86,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.1083318221715356,0.007725581345938878,0.004002234317349379,0.002335248176432541
2.0008675257364907,0.34521039326985675,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,91,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.1162428718789149,0.009705324389960709,0.004002234317349379,0.002335248176432541
2.0371604760487876,0.3394162654876709,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,96,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.05053749538136284,0.01678867924439616,0.004002234317349379,0.002335248176432541
2.0296823183695474,0.3404202461242676,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,101,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09713626485265195,0.006453940384061694,0.004002234317349379,0.002335248176432541
2.013084332148234,0.34215037027994794,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,106,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.03554895632950888,0.009143893381169384,0.004002234317349379,0.002335248176432541
2.030765930811564,0.3300211429595947,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,111,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.04415655695246756,0.006947398487440199,0.004002234317349379,0.002335248176432541
1.981338659922282,0.3227394421895345,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,116,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.033693938387370635,0.0008528740864201076,0.004002234317349379,0.002335248176432541
1.9731383323669434,0.3414302666982015,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,121,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.026790392236479756,0.0072064467248087296,0.004002234317349379,0.002335248176432541
1.9652371406555176,0.37614981333414715,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,126,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09975870470828696,0.05632374789633917,0.004002234317349379,0.002335248176432541
1.8816575209299724,0.33360815048217773,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,131,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.05048141171347226,0.010019812644532115,0.004002234317349379,0.002335248176432541
1.9487888018290203,0.34929704666137695,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,136,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09334514435326313,0.01700764355290217,0.004002234317349379,0.002335248176432541
1.9372393290201824,0.3495917320251465,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,141,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.06259087166227591,0.013383116120860312,0.004002234317349379,0.002335248176432541
1.9213823477427165,0.32813843091328937,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,146,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09322529073064909,0.004318334930469242,0.004002234317349379,0.002335248176432541
2.0517468452453613,0.34437068303426105,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,151,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09311342980761073,0.01398152291168652,0.004002234317349379,0.002335248176432541
1.974178711573283,0.3458112080891927,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,156,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.023495909175223265,0.018103028616592364,0.004002234317349379,0.002335248176432541
2.0816466013590493,0.3401343822479248,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,161,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.0774891888749012,0.004874846255298005,0.004002234317349379,0.002335248176432541
2.0069123903910318,0.3255006472269694,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,166,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.1010602724411154,0.0034245980295843532,0.004002234317349379,0.002335248176432541
1.9225463072458904,0.34002312024434406,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,171,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.17055141089759482,0.01097993571144007,0.004002234317349379,0.002335248176432541
1.9671361446380615,0.345318078994751,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,176,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.056306545907254923,0.01967969576657438,0.004002234317349379,0.002335248176432541
1.977902889251709,0.33909185727437335,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,181,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.011316489002028965,0.010761865040111526,0.004002234317349379,0.002335248176432541
2.0595683256785073,0.33208243052164715,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,186,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.10293551502354546,0.0037113112548989254,0.004002234317349379,0.002335248176432541
2.0237696170806885,0.3703478177388509,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,191,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09603236809973724,0.05226138147425741,0.004002234317349379,0.002335248176432541
1.9153777758280437,0.3351861635843913,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,196,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.06402067839497214,0.0024167063509404453,0.004002234317349379,0.002335248176432541
1.967696189880371,0.3318435351053874,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,201,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.055904185565164265,0.009433278994111506,0.004002234317349379,0.002335248176432541
2.0635437965393066,0.3401266733805339,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,206,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.14706045632392373,0.020164003425952624,0.004002234317349379,0.002335248176432541
1.9933053652445476,0.3327333927154541,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,211,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09891450773504101,0.00637517894520174,0.004002234317349379,0.002335248176432541
2.010321537653605,0.34102924664815265,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,216,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.07122064536668331,0.017637933094824695,0.004002234317349379,0.002335248176432541
2.0570775667826333,0.3395528793334961,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,221,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.07791031962216405,0.011746919744618695,0.004002234317349379,0.002335248176432541
1.9522029558817546,0.45778632164001465,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,226,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.11268085944704137,0.10666426672739324,0.004002234317349379,0.002335248176432541
2.639045317967733,0.3737632433573405,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,231,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.08591722644639355,0.048026707832923864,0.004002234317349379,0.002335248176432541
2.2049038410186768,0.3478180567423503,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,236,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.22507776118734157,0.0036395825622014604,0.004002234317349379,0.002335248176432541
2.0543127059936523,0.33994340896606445,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,241,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.06530931618007435,0.010854308313375182,0.004002234317349379,0.002335248176432541
1.942611853281657,0.34754745165507,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,246,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.11535592173922608,0.004607368754242427,0.004002234317349379,0.002335248176432541
2.131229877471924,0.3382906913757324,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,251,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.0437216272027889,0.009817399651501905,0.004002234317349379,0.002335248176432541
1.9698129494984944,0.33282311757405597,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,256,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.09712914927400645,0.009859888560495217,0.004002234317349379,0.002335248176432541
1.9240609010060628,0.3462518056233724,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,261,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.0557756166821203,0.010769534043459457,0.004002234317349379,0.002335248176432541
2.138704458872477,0.4608170986175537,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,266,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.07273802193986792,0.11392846357409395,0.004002234317349379,0.002335248176432541
2.5426154931386313,0.3359488646189372,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,271,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.2155348506016526,0.004804250261146287,0.004002234317349379,0.002335248176432541
1.9604453245798747,0.4165835380554199,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,276,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.10084412314384744,0.06134361862906505,0.004002234317349379,0.002335248176432541
2.0997606913248696,0.37266190846761066,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,281,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.17948004732900502,0.05728133659203115,0.004002234317349379,0.002335248176432541
2.227629820505778,0.3877064387003581,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,286,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.20673797755352624,0.05242198893363589,0.004002234317349379,0.002335248176432541
2.3510494232177734,0.34552502632141113,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,291,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.21384498686716272,0.013232067575388876,0.004002234317349379,0.002335248176432541
2.0598212083180747,0.3427104155222575,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,296,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.10940649199513454,0.011791194204367465,0.004002234317349379,0.002335248176432541
2.0060531298319497,0.34118183453877765,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,301,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.08662202590376608,0.01569596697269247,0.004002234317349379,0.002335248176432541
1.973063071568807,0.3384690284729004,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,306,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.044058676236770934,0.009455716209117861,0.004002234317349379,0.002335248176432541
2.12380584081014,0.41480358441670734,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,311,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.125078914779231,0.02791133846479519,0.004002234317349379,0.002335248176432541
2.607569615046183,0.4203220208485921,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,316,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.19870638735087104,0.04809321026495345,0.004002234317349379,0.002335248176432541
2.6530272165934243,0.8843450546264648,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,321,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.3808814923343567,0.6122837378693438,0.004002234317349379,0.002335248176432541
2.007525682449341,0.3270885944366455,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,326,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.08758292805136698,0.008565171622684425,0.004002234317349379,0.002335248176432541
1.9707321325937908,0.297807772954305,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,331,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.08875998799056886,0.056821939365606325,0.004002234317349379,0.002335248176432541
1.8838269710540771,0.3364280064900716,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,336,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.031719882859434764,0.15741414536002618,0.004002234317349379,0.002335248176432541
1.9444758892059326,0.3375840981801351,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,341,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.07273213040152555,0.020175500314656057,0.004002234317349379,0.002335248176432541
2.9518038431803384,0.4339197476704915,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,346,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.18479296192417463,0.04538812395806326,0.004002234317349379,0.002335248176432541
3.108347495396932,0.4720133940378825,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,351,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.10843770895518333,0.0501732060100443,0.004002234317349379,0.002335248176432541
2.249422470728556,0.35577670733133954,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,356,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.15763978075048082,0.025182979115612906,0.004002234317349379,0.002335248176432541
3.1828564008076987,0.4559198220570882,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,361,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.4595607503188295,0.01934214972437398,0.004002234317349379,0.002335248176432541
3.39009690284729,0.5211130777994791,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,366,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.2092729777051905,0.09929486495231873,0.004002234317349379,0.002335248176432541
3.2983954747517905,0.5285638968149821,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,371,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.5678520332925265,0.05488304986237817,0.004002234317349379,0.002335248176432541
3.661288340886434,0.4572208722432454,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,376,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.06614550075678953,0.012161395867068605,0.004002234317349379,0.002335248176432541
3.111020882924398,0.545249859491984,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,381,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.14586122215048852,0.07280111309387295,0.004002234317349379,0.002335248176432541
3.480591138203939,0.45139431953430176,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,386,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.35785911698850975,0.07968487093309684,0.004002234317349379,0.002335248176432541
3.418198506037394,0.551232655843099,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,391,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.3893292421576068,0.03478164199656741,0.004002234317349379,0.002335248176432541
3.708275477091471,0.505894660949707,0.8675742574257426,0.8814995413508425,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,Pipeline,396,,1,0.8722222222222222,0.8847583643122676,0.8680297397769516,0.8794063079777366,0.862453531598513,0.8803339517625232,0.220637209266713,0.008652247265182617,0.004002234317349379,0.002335248176432541
