mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractTokenizedAndLemmatized,param_union__abstractTokenizedAndLemmatized__select_chi2__k,param_union__abstractWordCount,param_union__char_ngrams,param_union__titleWordCount,param_union__title_keyword_vector,param_union__title_term_vector,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.0231208006540933,0.3729360103607178,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,13661,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.18896614090365565,0.049530599528499177,0.004142064616947446,0.003103380777909839
1.8438767592112224,0.37996633847554523,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,8521,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.041647518512804745,0.043019452511871135,0.004142064616947446,0.003103380777909839
2.2223124504089355,0.48799411455790204,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3221,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.04635176117960271,0.016681662930789504,0.004142064616947446,0.003103380777909839
2.2992183367411294,0.4485647678375244,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,12721,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.048871177927830495,0.01776778092737826,0.004142064616947446,0.003103380777909839
2.301783243815104,0.44379377365112305,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,2161,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.10407556860654171,0.02505758617317858,0.004142064616947446,0.003103380777909839
2.359452724456787,0.41741665204366046,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9781,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.05142695854365148,0.014395307744303892,0.004142064616947446,0.003103380777909839
2.242655356725057,0.4694199562072754,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9321,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.0358710790474116,0.02964869838383069,0.004142064616947446,0.003103380777909839
2.2987746397654214,0.4370097319285075,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,2721,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.10909091760795599,0.003798632473304183,0.004142064616947446,0.003103380777909839
2.317233403523763,0.46233248710632324,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,6681,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.09950976996045946,0.03714123715553608,0.004142064616947446,0.003103380777909839
2.3436421553293862,0.4713161786397298,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3321,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.057804956704184375,0.04011845109342464,0.004142064616947446,0.003103380777909839
2.2203644116719565,0.496126651763916,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,6261,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.06544673300340123,0.07545834230204694,0.004142064616947446,0.003103380777909839
2.207728703816732,0.4317568937937419,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,5981,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.1365668701957811,0.03177831172031947,0.004142064616947446,0.003103380777909839
2.344973882039388,0.44059332211812335,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3901,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.14611467759128968,0.016979462584097087,0.004142064616947446,0.003103380777909839
2.344965140024821,0.47272149721781415,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3981,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.10770495904215,0.049672627380647996,0.004142064616947446,0.003103380777909839
2.2863049507141113,0.4624454975128174,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,12461,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.11451438658794132,0.042165036369847655,0.004142064616947446,0.003103380777909839
2.311453898747762,0.4326483408610026,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,6361,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.12301002847947638,0.009213016938789302,0.004142064616947446,0.003103380777909839
2.237205902735392,0.434063196182251,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,201,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.07229295458144588,0.018709579195978876,0.004142064616947446,0.003103380777909839
2.3183765411376953,0.4271259307861328,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,13301,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.2059299053618329,0.0022219684227432913,0.004142064616947446,0.003103380777909839
2.2121523221333823,0.46066975593566895,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,2441,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.026629349688200528,0.03933406220802653,0.004142064616947446,0.003103380777909839
2.2439388434092202,0.4781653086344401,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3801,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.05583588326439076,0.045868556948013464,0.004142064616947446,0.003103380777909839
2.224063237508138,0.42597277959187824,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,8021,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.0270900091077034,0.00683178733209531,0.004142064616947446,0.003103380777909839
2.3147188822428384,0.43208686510721844,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9301,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.04817270109993165,0.00736150852484906,0.004142064616947446,0.003103380777909839
2.202061176300049,0.44144344329833984,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,8661,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.10532180432563426,0.017628934564983965,0.004142064616947446,0.003103380777909839
2.250565846761068,0.4261600176493327,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,12021,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.014112530023172568,0.009760897572837412,0.004142064616947446,0.003103380777909839
2.2380051612854004,0.4648021062215169,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,2201,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.040756834784201966,0.0052641608898796235,0.004142064616947446,0.003103380777909839
2.2672983010609946,0.45112045605977374,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3281,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.07755078154260696,0.015566962676380703,0.004142064616947446,0.003103380777909839
2.3485000133514404,0.4164215723673503,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,8421,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.05001987438633975,0.0032045064562099034,0.004142064616947446,0.003103380777909839
2.213505824406942,0.45416680971781415,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,761,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.06788227357067038,0.02580853797757221,0.004142064616947446,0.003103380777909839
2.32737135887146,0.4480099678039551,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3661,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.04994889649984467,0.01959207291316524,0.004142064616947446,0.003103380777909839
2.1930851141611734,0.4385445912679036,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9161,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.1474309840158471,0.019756503072229925,0.004142064616947446,0.003103380777909839
2.2932650248209634,0.44863589604695636,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3821,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.13622642536254168,0.03909478430745365,0.004142064616947446,0.003103380777909839
2.2302086353302,0.441536823908488,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,11681,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.010162540798300984,0.02502748974447886,0.004142064616947446,0.003103380777909839
2.1688715616861978,0.43005839983622235,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,5701,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.08397640495914571,0.01035334022840518,0.004142064616947446,0.003103380777909839
2.330065647761027,0.45269401868184406,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,13581,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.11083460763034707,0.0019049618841277891,0.004142064616947446,0.003103380777909839
2.1636545658111572,0.4693930943806966,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1041,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.07557687365544531,0.04780365019267132,0.004142064616947446,0.003103380777909839
2.3498822848002114,0.4255514939626058,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,11921,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.13930835116801343,0.002453534728982629,0.004142064616947446,0.003103380777909839
2.1569831371307373,0.43873031934102374,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3641,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.08220059965104144,0.04031337121257168,0.004142064616947446,0.003103380777909839
2.246079444885254,0.43435509999593097,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,10101,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.13716022425466182,0.05170095666660098,0.004142064616947446,0.003103380777909839
2.235633214314779,0.4146548906962077,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1521,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.02039332852892181,0.005926853029625711,0.004142064616947446,0.003103380777909839
2.2091895739237466,0.43890150388081867,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,13781,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.09758346190101738,0.02940138412548838,0.004142064616947446,0.003103380777909839
2.2122585773468018,0.41968703269958496,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,4621,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.02381114434108802,0.003006179786839751,0.004142064616947446,0.003103380777909839
2.3692665894826255,0.4153457482655843,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,8781,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.06731381227742775,0.016788279202178125,0.004142064616947446,0.003103380777909839
2.3132495085398355,0.42523852984110516,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,6441,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.11647794093574268,0.006600040138196489,0.004142064616947446,0.003103380777909839
2.1346329053243003,0.4608139197031657,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9401,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.06156196688607818,0.022454592378990935,0.004142064616947446,0.003103380777909839
2.243422190348307,0.4469014008839925,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,12181,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.15483063670705688,0.02168187812306714,0.004142064616947446,0.003103380777909839
2.316065549850464,0.5014769236246744,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,10561,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.06952061280302077,0.0733419561683664,0.004142064616947446,0.003103380777909839
2.116856813430786,0.46120238304138184,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9441,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.04062189843450419,0.02903626238904113,0.004142064616947446,0.003103380777909839
2.383680820465088,0.503187894821167,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1161,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.16069850665109847,0.053321415269746375,0.004142064616947446,0.003103380777909839
2.240288813908895,0.4643871784210205,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,7401,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.09574431561446341,0.06537156084988091,0.004142064616947446,0.003103380777909839
2.2376267115275064,0.4791266123453776,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,4001,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.08530232960573855,0.07583992014996213,0.004142064616947446,0.003103380777909839
2.282297372817993,0.4376668930053711,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,4641,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.13972363571842847,0.006587477661642564,0.004142064616947446,0.003103380777909839
2.166315714518229,0.4823315143585205,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,2421,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.13988714394203478,0.04167326178316837,0.004142064616947446,0.003103380777909839
2.1084771951039634,0.43547876675923664,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,8381,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.05574580114593475,0.02422402790321236,0.004142064616947446,0.003103380777909839
2.3693368434906006,0.42713189125061035,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,4681,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.0835534137679305,0.003686534417838479,0.004142064616947446,0.003103380777909839
2.156613747278849,0.4243810971577962,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,10261,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.007168636692335035,0.017283569069479175,0.004142064616947446,0.003103380777909839
2.2719406286875405,0.41967296600341797,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3701,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.07628568945719072,0.0053879644128641945,0.004142064616947446,0.003103380777909839
2.2072196006774902,0.4793241818745931,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,5421,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.08078874728386001,0.06635693133122214,0.004142064616947446,0.003103380777909839
2.344051202138265,0.47048115730285645,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3301,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.14210616418807495,0.032253399795926646,0.004142064616947446,0.003103380777909839
2.669255177179972,0.48374756177266437,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1361,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.3728343794228295,0.06350332068807998,0.004142064616947446,0.003103380777909839
2.41361673672994,0.46045104662577313,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,3201,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.29077219660009085,0.04639242705336725,0.004142064616947446,0.003103380777909839
2.240098158518473,0.42859498659769696,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1341,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.06946582949538972,0.007439242182071371,0.004142064616947446,0.003103380777909839
2.232480605443319,0.4429238637288411,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1101,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.03866263669180079,0.013307580162503854,0.004142064616947446,0.003103380777909839
2.3119023640950522,0.4360972245534261,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,7821,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.12760999358535322,0.007267250092376386,0.004142064616947446,0.003103380777909839
2.303271929423014,0.4764389197031657,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,9901,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.08118172028349224,0.0514608990962577,0.004142064616947446,0.003103380777909839
2.185502211252848,0.44472114245096844,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,881,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.019672142396431738,0.023399078937602603,0.004142064616947446,0.003103380777909839
2.2459117571512857,0.4365529219309489,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,4161,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.14999759222827164,0.005376152151395589,0.004142064616947446,0.003103380777909839
2.2298272450764975,0.48263176282246906,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,1541,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.05852656557506645,0.05232515634904433,0.004142064616947446,0.003103380777909839
2.1935601234436035,0.42842698097229004,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,11901,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.05223042950818523,0.03778348438707846,0.004142064616947446,0.003103380777909839
2.216580549875895,0.44547033309936523,0.9220297029702971,0.9520395518802317,gini,12,log2,40,1e-05,3,5,0.0,600,Pipeline,4281,,,,,,,1,0.9277777777777778,0.9479553903345725,0.9182156133828996,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.03192289743087441,0.021958677587660826,0.004142064616947446,0.003103380777909839
