0,1
25,0.733328458614
26,0.732499756264
27,0.732426635468
28,0.729916154821
29,0.730013649215
30,0.729379935654
31,0.7286243541
32,0.728136882129
33,0.728794969289
34,0.728356244516
35,0.728015014137
36,0.72911182607
37,0.729745539631
38,0.728015014137
39,0.72845373891
40,0.727088817393
41,0.726528224627
42,0.725967631861
43,0.726869455006
44,0.727503168568
45,0.727064443794
46,0.72713756459
47,0.727064443794
48,0.726723213415
49,0.726528224627
50,0.726723213415
51,0.726893828605
52,0.726138247051
53,0.725675148679
54,0.724870819928
55,0.724968314322
56,0.725041435117
57,0.724383347957
58,0.724602710344
59,0.724237106366
60,0.724285853563
61,0.724627083943
62,0.724700204738
63,0.724285853563
64,0.724456468753
65,0.724870819928
66,0.724700204738
67,0.724822072731
68,0.724700204738
69,0.725041435117
70,0.724407721556
71,0.723871502389
72,0.72433460076
73,0.724553963147
74,0.724870819928
75,0.724968314322
76,0.725212050307
77,0.724870819928
78,0.725455786292
79,0.725504533489
80,0.725870137467
81,0.724553963147
82,0.724383347957
83,0.72467583114
84,0.724773325534
85,0.723579019206
86,0.723408404017
87,0.723530272009
88,0.723067173638
89,0.723286536024
90,0.723700887199
91,0.723798381593
92,0.723968996783
93,0.724139611972
94,0.723920249586
95,0.723725260798
96,0.723700887199
97,0.722994052842
98,0.722652822463
99,0.722506580872
100,0.723237788827
101,0.723335283221
102,0.723140294433
103,0.723384030418
104,0.72270156966
105,0.722628448864
106,0.72318904163
107,0.722652822463
108,0.723286536024
109,0.723408404017
110,0.723579019206
111,0.723432777615
112,0.722799064054
113,0.722896558448
114,0.722725943258
115,0.722677196061
116,0.722799064054
117,0.722872184849
118,0.722652822463
119,0.722799064054
120,0.722628448864
121,0.722506580872
122,0.721726625719
123,0.721726625719
124,0.721604757726
125,0.72138539534
126,0.721556010529
127,0.721361021741
128,0.721458516135
129,0.721799746515
130,0.721994735303
131,0.72187286731
132,0.721702252121
133,0.721531636931
134,0.721726625719
135,0.72187286731
136,0.722116603295
137,0.722311592083
138,0.722457833675
139,0.722238471288
140,0.722287218485
141,0.722579701667
142,0.722725943258
143,0.722823437652
144,0.72301842644
145,0.722823437652
146,0.722920932046
147,0.722994052842
148,0.723286536024
149,0.723408404017
150,0.723091547236
151,0.723067173638
152,0.723140294433
153,0.723213415229
154,0.723408404017
155,0.723335283221
156,0.723042800039
157,0.723042800039
158,0.722969679243
159,0.723164668032
160,0.723384030418
161,0.723115920835
162,0.723408404017
163,0.722847811251
164,0.722969679243
165,0.722872184849
166,0.723237788827
167,0.722994052842
168,0.722896558448
169,0.723091547236
170,0.72335965682
171,0.723408404017
172,0.723603392805
173,0.723042800039
174,0.722945305645
175,0.722969679243
176,0.72253095447
177,0.722433460076
178,0.722409086478
179,0.722335965682
180,0.722140976894
181,0.722311592083
182,0.72253095447
183,0.722457833675
184,0.722774690455
185,0.722677196061
186,0.722579701667
187,0.722652822463
188,0.722677196061
189,0.72301842644
190,0.723115920835
191,0.723140294433
192,0.723457151214
193,0.72335965682
194,0.723432777615
195,0.723652140002
196,0.723457151214
197,0.723310909623
198,0.723237788827
199,0.723335283221
200,0.723286536024
201,0.723213415229
202,0.722799064054
203,0.722579701667
204,0.722189724091
205,0.722189724091
206,0.7220434825
207,0.721799746515
208,0.721750999318
209,0.721726625719
210,0.721750999318
211,0.721848493712
212,0.722092229697
213,0.722165350492
214,0.722311592083
215,0.72236033928
216,0.722311592083
217,0.722506580872
218,0.722409086478
219,0.722238471288
220,0.721970361704
221,0.721921614507
222,0.721921614507
223,0.721604757726
224,0.721726625719
225,0.721604757726
226,0.721726625719
227,0.721970361704
228,0.721775372916
229,0.721970361704
230,0.721848493712
231,0.722067856098
232,0.721556010529
233,0.72187286731
234,0.721458516135
235,0.721629131325
236,0.721921614507
237,0.72121478015
238,0.721092912158
239,0.721263527347
240,0.721361021741
241,0.721653504923
242,0.721604757726
243,0.721848493712
244,0.721507263332
245,0.721507263332
246,0.721604757726
247,0.721970361704
248,0.721604757726
249,0.721604757726
250,0.721726625719
251,0.721604757726
252,0.721556010529
253,0.721263527347
254,0.72072730818
255,0.720971044165
256,0.721239153749
257,0.721044164961
258,0.720678560983
259,0.720751681778
260,0.720702934581
261,0.720776055377
262,0.720824802574
263,0.720776055377
264,0.720897923369
265,0.721068538559
