mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractPosTokLemSyn__select_chi2__k,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
3.5661697387695312,0.647549549738566,0.9263613861386139,0.96256376832585,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7000,,,,,,,7,0.9277777777777778,0.9656133828996283,0.9256505576208178,0.9601113172541744,0.9256505576208178,0.9619666048237476,0.0617972807903459,0.016356464717673512,0.0010034000047267329,0.0022855538756726443
3.5352293650309243,0.7033124764760336,0.9232673267326733,0.9628712586758258,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7200,,,,,,,30,0.9203703703703704,0.9628252788104089,0.9200743494423792,0.9628942486085343,0.929368029739777,0.9628942486085343,0.2073290360490095,0.08168340609942533,0.004311539948505142,3.251267463437201e-05
3.6577107906341553,0.6460978984832764,0.9257425742574258,0.9625614693325791,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7400,,,,,,,16,0.9259259259259259,0.9618959107806692,0.9256505576208178,0.9619666048237476,0.9256505576208178,0.963821892393321,0.3984698620985981,0.03202543879777395,0.0001298899682494222,0.0008917208572824426
3.7016919453938804,0.7372524738311768,0.9275990099009901,0.9634885383690482,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7600,,,,,,,4,0.924074074074074,0.9609665427509294,0.9312267657992565,0.9619666048237476,0.9275092936802974,0.9675324675324676,0.017522715736408418,0.07678791373476043,0.002921660028727227,0.002888489033668831
3.598768711090088,0.7681211630503336,0.9257425742574258,0.9650369103369635,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7800,,,,,,,16,0.924074074074074,0.9646840148698885,0.9275092936802974,0.9619666048237476,0.9256505576208178,0.9684601113172542,0.017014177169872323,0.01984395693093274,0.0014043592602214587,0.002662681362000149
3.5190061728159585,0.7015146414438883,0.9201732673267327,0.9616338255477926,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8000,,,,,,,45,0.9185185185185185,0.9618959107806692,0.9200743494423792,0.9628942486085343,0.9219330855018587,0.9601113172541744,0.0851754250167979,0.08771304107465829,0.0013961698919395759,0.0011511423985875473
3.8249739011128745,0.823321262995402,0.9245049504950495,0.9622511052410149,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8200,,,,,,,25,0.924074074074074,0.9600371747211895,0.9200743494423792,0.9619666048237476,0.929368029739777,0.9647495361781077,0.26155392018411333,0.061290355920563165,0.003804046765979074,0.0019343031459642525
3.566739797592163,0.7926212151845297,0.926980198019802,0.9628712586758258,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8400,,,,,,,6,0.924074074074074,0.9628252788104089,0.929368029739777,0.9628942486085343,0.9275092936802974,0.9628942486085343,0.09619782344238027,0.06559644482040772,0.002193987290976548,3.251267463437201e-05
3.7435761292775473,0.7643713156382242,0.9263613861386139,0.9613246109528637,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8600,,,,,,,7,0.9259259259259259,0.9618959107806692,0.9312267657992565,0.9601113172541744,0.9219330855018587,0.9619666048237476,0.09668297956662071,0.047645416700605556,0.0038043087062350532,0.000858413502297928
3.686851739883423,0.7299317518870035,0.9226485148514851,0.9628724081724612,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8800,,,,,,,34,0.924074074074074,0.9646840148698885,0.9182156133828996,0.9582560296846011,0.9256505576208178,0.9656771799628943,0.225299733676361,0.08167323977811193,0.0031971159766671997,0.0032893572809770434
3.5065836906433105,0.6626225312550863,0.9251237623762376,0.9647282704903523,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9000,,,,,,,21,0.924074074074074,0.9656133828996283,0.9256505576208178,0.963821892393321,0.9256505576208178,0.9647495361781077,0.24703396978319533,0.046011949684163986,0.0007436200682278885,0.0007315275026290811
3.6746344566345215,0.7837174733479818,0.9251237623762376,0.9638000519572479,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9200,,,,,,,21,0.9259259259259259,0.9646840148698885,0.9275092936802974,0.9601113172541744,0.9219330855018587,0.9666048237476809,0.2216171498535511,0.037259244863389024,0.0023449658896337773,0.0027236555666353512
3.580948829650879,0.8186588287353516,0.9257425742574258,0.9644167569021526,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9400,,,,,,,16,0.9222222222222223,0.9618959107806692,0.9312267657992565,0.963821892393321,0.9237918215613383,0.9675324675324676,0.09605587115396798,0.025547129622555596,0.003926975678143338,0.002339243587424745
3.5969157218933105,0.7968130111694336,0.9251237623762376,0.964108691803859,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9600,,,,,,,21,0.9166666666666666,0.9637546468401487,0.929368029739777,0.9628942486085343,0.929368029739777,0.9656771799628943,0.09296984403346056,0.05379486407888961,0.005991174785504147,0.0011633823126316987
3.780008872350057,0.8028906186421713,0.9263613861386139,0.962253404234286,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9800,,,,,,,7,0.924074074074074,0.9637546468401487,0.929368029739777,0.9601113172541744,0.9256505576208178,0.9628942486085343,0.04539503289907306,0.06070928958404543,0.0022194681084139207,0.0015548791490044716
3.634068171183268,0.7502495447794596,0.9275990099009901,0.9647282704903523,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10000,,,,,,,4,0.9222222222222223,0.9656133828996283,0.9330855018587361,0.963821892393321,0.9275092936802974,0.9647495361781077,0.09425655574073409,0.01197004206059937,0.0044367324072142125,0.0007315275026290811
3.727642377217611,0.8335724671681722,0.9251237623762376,0.9634919868589544,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10200,,,,,,,21,0.9222222222222223,0.966542750929368,0.9256505576208178,0.9573283858998145,0.9275092936802974,0.9666048237476809,0.2078919863766434,0.06201287651136389,0.0021909404807162933,0.00435839770606329
3.477372884750366,0.8002829551696777,0.9220297029702971,0.9653472744285277,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10400,,,,,,,38,0.9185185185185185,0.966542750929368,0.9219330855018587,0.9628942486085343,0.9256505576208178,0.9666048237476809,0.03319110368655667,0.05374329789538878,0.0029133381736851927,0.0017347362938612233
3.692573149998983,0.740175724029541,0.9214108910891089,0.9625608945842615,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10600,,,,,,,43,0.9166666666666666,0.9609665427509294,0.9219330855018587,0.9628942486085343,0.9256505576208178,0.963821892393321,0.16350519930646396,0.04183285455122936,0.003687286862950195,0.0011892852403020645
3.694469134012858,0.7177049318949381,0.9238861386138614,0.96534669968021,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10800,,,,,,,28,0.9259259259259259,0.9656133828996283,0.9256505576208178,0.9666048237476809,0.9200743494423792,0.963821892393321,0.22871939332202845,0.06091795351176737,0.002695187498402252,0.0011516702900307724
3.4344547589619956,0.8341798782348633,0.9294554455445545,0.9641098413004946,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11000,,,,,,,1,0.9259259259259259,0.9656133828996283,0.9349442379182156,0.961038961038961,0.9275092936802974,0.9656771799628943,0.12200109263692852,0.08878448250024726,0.003931103312129384,0.0021715964483650222
3.5849336783091226,0.7892607053120931,0.9263613861386139,0.9616321013028394,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11200,,,,,,,7,0.9203703703703704,0.9591078066914498,0.9330855018587361,0.9619666048237476,0.9256505576208178,0.963821892393321,0.23121209415843752,0.05350890095874756,0.005216753097938054,0.0019389981013006828
3.6484573682149253,0.8149808247884115,0.9282178217821783,0.9672037114947365,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11400,,,,,,,3,0.9296296296296296,0.9684014869888475,0.9330855018587361,0.9666048237476809,0.9219330855018587,0.9666048237476809,0.08940439485162686,0.015649558739491847,0.0046587604328997756,0.0008469551742250376
3.607367992401123,0.8526843388875326,0.9288366336633663,0.9634885383690482,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11600,,,,,,,2,0.9222222222222223,0.9609665427509294,0.9349442379182156,0.9647495361781077,0.929368029739777,0.9647495361781077,0.1728051543859093,0.05845062839354139,0.005208884303151336,0.0017833202036945852
3.6560885906219482,0.7988198598225912,0.9245049504950495,0.9659651288700678,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11800,,,,,,,25,0.9222222222222223,0.9656133828996283,0.929368029739777,0.9675324675324676,0.9219330855018587,0.9647495361781077,0.0028868324555252384,0.06455548679693511,0.0034375534085063475,0.0011630335769186352
2.8862904707590737,0.6009639898935953,0.9263613861386139,0.9687497844693809,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,all,,,,,,,7,0.9185185185185185,0.9684014869888475,0.9330855018587361,0.9703153988868275,0.9275092936802974,0.9675324675324676,0.47139283582841596,0.19033858159947956,0.006003794964980163,0.0011625145395447129
