mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11.108895826339722,2.259611988067627,0.7091584158415841,0.7687304107135589,gini,15,log2,30,1e-06,4,2,0.0,1000,390,0.7592592592592593,0.8421052631578947,0.653250773993808,0.7045630317092034,0.6594427244582043,0.6906419180201083,0.7213622291021672,0.777262180974478,0.7523219814241486,0.8290796597061099,1.4565180148705108,0.2928874483530558,0.044990976216293235,0.06215135903325325
12.283802938461303,2.6726511478424073,0.9511138613861386,0.9897897466472241,gini,14,log2,40,1e-05,2,5,0.0,1000,106,0.9320987654320988,0.9907120743034056,0.9690402476780186,0.9922660479505027,0.9504643962848297,0.991492652745553,0.9473684210526315,0.9891724671307038,0.9566563467492261,0.9853054911059551,1.5568533675682825,0.625655896176387,0.012072834355675908,0.002464639015783818
13.832539367675782,2.7881911277770994,0.9474009900990099,0.9890162317216543,gini,15,log2,40,1e-06,2,4,0.0,1000,176,0.9320987654320988,0.989938080495356,0.9628482972136223,0.991492652745553,0.9473684210526315,0.9922660479505027,0.9442724458204335,0.9868522815158546,0.9504643962848297,0.9845320959010054,1.1504853193717584,0.47545778971947195,0.009923414316006388,0.002909774091632404
12.954150104522705,2.9311710357666017,0.7091584158415841,0.7687304107135589,gini,11,log2,70,1e-05,4,5,0.0,1000,390,0.7592592592592593,0.8421052631578947,0.653250773993808,0.7045630317092034,0.6594427244582043,0.6906419180201083,0.7213622291021672,0.777262180974478,0.7523219814241486,0.8290796597061099,1.1296143765895674,0.7021489710710088,0.044990976216293235,0.06215135903325325
12.97771954536438,2.9391828060150145,0.7091584158415841,0.7687304107135589,gini,12,log2,40,1e-05,4,6,0.0,1000,390,0.7592592592592593,0.8421052631578947,0.653250773993808,0.7045630317092034,0.6594427244582043,0.6906419180201083,0.7213622291021672,0.777262180974478,0.7523219814241486,0.8290796597061099,1.1780228865401445,0.8980072287742988,0.044990976216293235,0.06215135903325325
13.6203453540802,2.5275994300842286,0.9474009900990099,0.9890159922804145,gini,12,log2,30,1e-05,2,5,0.0,1000,176,0.9320987654320988,0.9883900928792569,0.9597523219814241,0.9922660479505027,0.9504643962848297,0.991492652745553,0.9411764705882353,0.9891724671307038,0.9535603715170279,0.9837587006960556,0.9529459675406579,0.48359429640910956,0.009728437653190964,0.002991723856252949
10.684069061279297,2.416652727127075,0.7091584158415841,0.7687304107135589,gini,14,log2,30,1e-05,4,4,0.0,1000,390,0.7592592592592593,0.8421052631578947,0.653250773993808,0.7045630317092034,0.6594427244582043,0.6906419180201083,0.7213622291021672,0.777262180974478,0.7523219814241486,0.8290796597061099,1.6250068459962002,0.5064928827227443,0.044990976216293235,0.06215135903325325
9.678629970550537,2.237669515609741,0.8712871287128713,0.9345648993508748,gini,13,log2,30,1e-05,3,3,0.0,1000,265,0.8919753086419753,0.9620743034055728,0.8730650154798761,0.9249806651198763,0.8390092879256966,0.9010054137664346,0.8730650154798761,0.9404485692188709,0.8792569659442725,0.9443155452436195,1.355675305212284,0.34646702191206075,0.017550335257005507,0.02051612339781952
11.199891328811646,2.111539888381958,0.9548267326732673,0.9982982911078706,gini,14,log2,70,1e-06,1,3,0.0,1000,12,0.9444444444444444,0.9984520123839009,0.9752321981424149,1.0,0.9504643962848297,0.9992266047950503,0.9535603715170279,0.9984532095901005,0.9504643962848297,0.9953596287703016,1.4244040788239205,0.36206282273238877,0.01061906928651934,0.0015773994900750293
10.836513900756836,1.8509506225585937,0.8719059405940595,0.9342555412688949,gini,10,log2,70,1e-06,3,6,0.0,1000,246,0.8919753086419753,0.9620743034055728,0.8730650154798761,0.9242072699149265,0.8390092879256966,0.9010054137664346,0.8730650154798761,0.9412219644238206,0.8823529411764706,0.94276875483372,0.8900906174383961,0.27634797063685557,0.01787206831025419,0.0205008688582885
8.59490213394165,1.7188973903656006,0.8712871287128713,0.9345648993508748,gini,12,log2,80,1e-05,3,2,0.0,1000,265,0.8919753086419753,0.9620743034055728,0.8730650154798761,0.9249806651198763,0.8390092879256966,0.9010054137664346,0.8730650154798761,0.9404485692188709,0.8792569659442725,0.9443155452436195,1.6127446251088122,0.5250710401094935,0.017550335257005507,0.02051612339781952
10.410949659347533,2.4902932167053224,0.8719059405940595,0.9342555412688949,gini,10,log2,40,1e-05,3,4,0.0,1000,246,0.8919753086419753,0.9620743034055728,0.8730650154798761,0.9242072699149265,0.8390092879256966,0.9010054137664346,0.8730650154798761,0.9412219644238206,0.8823529411764706,0.94276875483372,2.2490640102011166,0.6308179381262816,0.01787206831025419,0.0205008688582885
