mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractTokenizedAndLemmatized,param_union__abstractWordCount,param_union__char_ngrams,param_union__titleWordCount,param_union__title_keyword_vector,param_union__title_term_vector,param_union__word_ngrams,param_union__word_ngrams__select_chi2__k,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.373968124389648,0.9104282061258951,0.9139851485148515,0.952038977131914,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,100,120,0.9222222222222223,0.9470260223048327,0.9200743494423792,0.9554730983302412,0.8996282527881041,0.9536178107606679,0.24580200148556713,0.04217418072236126,0.010180294060602222,0.003624712408382315
4.252878665924072,0.9084735711415609,0.9183168316831684,0.9526585558184072,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,300,104,0.9259259259259259,0.9488847583643123,0.9219330855018587,0.9536178107606679,0.9070631970260223,0.9554730983302412,0.20464394133606292,0.03206144040676131,0.008115628745019024,0.0027738881748492475
4.042540391286214,0.994718869527181,0.9214108910891089,0.9520412761251849,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7900,62,0.924074074074074,0.9507434944237918,0.9237918215613383,0.9554730983302412,0.9163568773234201,0.9499072356215214,0.039535816265738814,0.05755912270426855,0.0035722707950346906,0.0024505625111298254
4.253084739049275,1.0124793847401936,0.9245049504950495,0.9542086520312755,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7100,14,0.9314814814814815,0.9553903345724907,0.9312267657992565,0.9536178107606679,0.9107806691449815,0.9536178107606679,0.10262350179588431,0.05795679187363789,0.009696083854315437,0.0008355757381030206
4.099734942118327,0.9184869130452474,0.9214108910891089,0.9532804334981712,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,4100,62,0.9296296296296296,0.9544609665427509,0.9219330855018587,0.950834879406308,0.912639405204461,0.9545454545454546,0.1158948919988643,0.06097864513384776,0.006948164098956134,0.0017296118385005436
4.252738396326701,0.9246098200480143,0.9251237623762376,0.953278709253218,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,950,11,0.9388888888888889,0.9516728624535316,0.9182156133828996,0.9545454545454546,0.9182156133828996,0.9536178107606679,0.15464746359745474,0.04799025025170255,0.00975148936632463,0.0011969930954718064
4.253036419550578,0.9580861727396647,0.9232673267326733,0.9520418508735026,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,1500,32,0.9333333333333333,0.9516728624535316,0.9219330855018587,0.9517625231910947,0.9144981412639405,0.9526901669758813,0.09427408611303606,0.06451824826154506,0.007749338267507383,0.0004598877315300571
4.035745859146118,0.9619491100311279,0.9207920792079208,0.951733785775209,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5300,73,0.9203703703703704,0.9535315985130112,0.9275092936802974,0.9489795918367347,0.9144981412639405,0.9526901669758813,0.17315711853893145,0.0862082581243196,0.005316892390066362,0.001977572577002032
4.259507815043132,0.9362225532531738,0.9232673267326733,0.9526614295599957,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8650,32,0.9259259259259259,0.9535315985130112,0.9256505576208178,0.9545454545454546,0.9182156133828996,0.9499072356215214,0.20688564165587822,0.07587780712334423,0.0035705568642213133,0.001991007149104379
4.218001842498779,0.9713942209879557,0.9207920792079208,0.9520401266285493,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,3550,73,0.9222222222222223,0.9488847583643123,0.9219330855018587,0.9545454545454546,0.9182156133828996,0.9526901669758813,0.0788435491449017,0.03596382802528625,0.0018239715254200393,0.0023562377714864634
3.855562369028727,1.1105896631876628,0.9201732673267327,0.9495658351208006,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6350,85,0.924074074074074,0.9479553903345725,0.9237918215613383,0.950834879406308,0.912639405204461,0.9499072356215214,0.03681467941690276,0.06836833954098352,0.005323548905555455,0.0012000777905286492
4.152506271998088,0.9134101072947184,0.9195544554455446,0.9545149928846158,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,10700,94,0.9166666666666666,0.9507434944237918,0.9312267657992565,0.9591836734693877,0.9107806691449815,0.9536178107606679,0.09184826971178282,0.05743551563001111,0.008589106126525517,0.0035036036118143506
4.043502410252889,0.8606928189595541,0.9226485148514851,0.9535907975897354,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7250,40,0.924074074074074,0.9563197026022305,0.9275092936802974,0.9536178107606679,0.9163568773234201,0.950834879406308,0.1537961545869927,0.006528748679219584,0.004660861523822396,0.0022392511629538824
4.208998839060466,1.0147582689921062,0.9275990099009901,0.9548265064728155,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,10050,1,0.9333333333333333,0.9544609665427509,0.929368029739777,0.9545454545454546,0.9200743494423792,0.9554730983302412,0.11085709952730688,0.08840346577786203,0.0055569732685326065,0.0004585086900063812
4.385211865107219,0.9799460570017496,0.9220297029702971,0.9498761992123649,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6000,48,0.924074074074074,0.949814126394052,0.9275092936802974,0.9526901669758813,0.9144981412639405,0.9471243042671614,0.11858041830027972,0.10413514645181074,0.005502507616218165,0.0022726778183689697
4.308953921000163,0.933239221572876,0.9170792079207921,0.950802693500516,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6150,114,0.9185185185185185,0.9479553903345725,0.9256505576208178,0.950834879406308,0.9070631970260223,0.9536178107606679,0.1870431926992296,0.07227303393733793,0.007651800831424977,0.0023117854888756624
4.165233453114827,0.8539423942565918,0.926980198019802,0.9554455104109909,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7800,4,0.9351851851851852,0.9553903345724907,0.9219330855018587,0.9545454545454546,0.9237918215613383,0.9564007421150278,0.07206910743196292,0.025048468434141366,0.005861837992885553,0.0007584221653401552
4.070190191268921,0.91353972752889,0.9238861386138614,0.953280433498171,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8900,22,0.9314814814814815,0.9544609665427509,0.9237918215613383,0.9536178107606679,0.9163568773234201,0.9517625231910947,0.14328124444267035,0.04883309080987924,0.006176852706458089,0.001127169520957043
4.167415618896484,1.0430314540863037,0.9275990099009901,0.9535884985964646,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,11250,1,0.937037037037037,0.9526022304832714,0.9256505576208178,0.9526901669758813,0.9200743494423792,0.9554730983302412,0.12097711104117688,0.020902988275996025,0.0070625550160637865,0.0013330967266971918
4.490817467371623,0.8757535616556803,0.9195544554455446,0.9514199731937385,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,600,94,0.9296296296296296,0.9460966542750929,0.9182156133828996,0.9489795918367347,0.9107806691449815,0.9591836734693877,0.23548219840913104,0.05219014681495948,0.007755314936861659,0.005614511775964642
4.176297108332316,0.9956320921579996,0.9238861386138614,0.954518441374522,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6700,22,0.9277777777777778,0.9563197026022305,0.9275092936802974,0.9554730983302412,0.9163568773234201,0.9517625231910947,0.11340825828001043,0.09094670890179893,0.005320180562410985,0.001979140970833432
4.203763564427693,0.9683932463328043,0.9183168316831684,0.9511124828437628,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6750,104,0.9222222222222223,0.9488847583643123,0.9237918215613383,0.9536178107606679,0.9089219330855018,0.950834879406308,0.1807523209653385,0.022655365025197233,0.0066679113563917515,0.001942205618710651
4.157152016957601,1.0057495435078938,0.9220297029702971,0.9532798587498533,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7500,48,0.9333333333333333,0.9535315985130112,0.9237918215613383,0.9526901669758813,0.9089219330855018,0.9536178107606679,0.024991925983104048,0.04729398289536349,0.010046401289487155,0.0004184578267315489
4.1998147169748945,0.9144222736358643,0.9220297029702971,0.953280433498171,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,1400,48,0.9351851851851852,0.9544609665427509,0.9200743494423792,0.9536178107606679,0.9107806691449815,0.9517625231910947,0.2756159962843762,0.030590862071622985,0.01006144328423923,0.001127169520957043
4.187160571416219,0.8983357747395834,0.9275990099009901,0.952040701376867,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,1300,1,0.9388888888888889,0.949814126394052,0.9237918215613383,0.9526901669758813,0.9200743494423792,0.9536178107606679,0.08454674382145579,0.05097991154140521,0.008140516982107064,0.0016193327562994506
4.274961948394775,1.014654318491618,0.9226485148514851,0.9542069277863224,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,10100,40,0.924074074074074,0.9526022304832714,0.9312267657992565,0.9545454545454546,0.912639405204461,0.9554730983302412,0.019609263177900776,0.04035528342558904,0.007650508792714842,0.0011962220595629727
4.084299484888713,0.9833871523539225,0.9214108910891089,0.9504946284022227,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,3300,62,0.9259259259259259,0.949814126394052,0.9200743494423792,0.950834879406308,0.9182156133828996,0.950834879406308,0.0781507842811785,0.07246359543975417,0.0032872123608218623,0.0004811875845884965
4.118908564249675,0.9303869406382242,0.9201732673267327,0.9511142070887159,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,3400,85,0.9259259259259259,0.9516728624535316,0.9219330855018587,0.950834879406308,0.912639405204461,0.950834879406308,0.08763536329533207,0.09500899906235137,0.005566475658108795,0.00039502899680744986
4.089459737141927,1.0582129160563152,0.9238861386138614,0.950804992493787,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5250,22,0.9203703703703704,0.9516728624535316,0.9312267657992565,0.9499072356215214,0.9200743494423792,0.950834879406308,0.12921605007983156,0.1332945688724195,0.005187198815318948,0.000721123867368903
4.063095569610596,0.978333314259847,0.9238861386138614,0.9504946284022227,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6500,22,0.9259259259259259,0.949814126394052,0.9256505576208178,0.950834879406308,0.9200743494423792,0.950834879406308,0.09035074453896626,0.014342953222205293,0.002695187498402252,0.0004811875845884965
4.126696507136027,0.9329148133595785,0.9263613861386139,0.9563708552025068,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,9500,5,0.9259259259259259,0.9516728624535316,0.9349442379182156,0.9601113172541744,0.9182156133828996,0.9573283858998145,0.0842196886144842,0.047349204129697724,0.006832172973886159,0.003510890545416084
4.139145056406657,0.9644140402475992,0.9207920792079208,0.9523527897133844,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8400,73,0.9259259259259259,0.9544609665427509,0.9256505576208178,0.9526901669758813,0.9107806691449815,0.9499072356215214,0.08924713085660956,0.07754301617135607,0.0070734599216364,0.0018742970039773903
4.206799189249675,0.983788013458252,0.9207920792079208,0.9483284019927675,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,4450,73,0.924074074074074,0.9470260223048327,0.9219330855018587,0.9526901669758813,0.9163568773234201,0.9452690166975881,0.08381979617112613,0.05003394041846491,0.003252952861226258,0.003166545173309154
4.17204229036967,0.9127469857533773,0.9226485148514851,0.9514234216836447,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5100,40,0.9259259259259259,0.9516728624535316,0.9256505576208178,0.9517625231910947,0.9163568773234201,0.950834879406308,0.032042769854073755,0.05351523121146514,0.004446153013148562,0.00041776889235130564
4.226861635843913,1.053753932317098,0.9220297029702971,0.9514245711802802,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,10750,48,0.9203703703703704,0.9535315985130112,0.9237918215613383,0.9489795918367347,0.9219330855018587,0.9517625231910947,0.1301329026726856,0.09194446354008119,0.0013988974704295363,0.0018736506017978977
4.04459285736084,0.9485341707865397,0.9176980198019802,0.9526608548116778,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,4400,112,0.9185185185185185,0.9526022304832714,0.9256505576208178,0.9536178107606679,0.9089219330855018,0.9517625231910947,0.1722763324332574,0.059185586312859174,0.006849911144643344,0.0007585515145609442
4.110830386479695,0.9843185742696127,0.9220297029702971,0.9529700694066069,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6300,48,0.924074074074074,0.9526022304832714,0.9237918215613383,0.9517625231910947,0.9182156133828996,0.9545454545454546,0.13875461880176837,0.03742620906749208,0.002696929905385743,0.0011655201516662943
4.209674676259358,1.000806172688802,0.9207920792079208,0.9538959889464405,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,9150,73,0.9166666666666666,0.949814126394052,0.929368029739777,0.9554730983302412,0.9163568773234201,0.9564007421150278,0.17742875154797977,0.05706255749481495,0.0060598055382297235,0.002911051604982377
4.051857789357503,0.9605324268341064,0.9214108910891089,0.9483312757343559,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,2250,62,0.9259259259259259,0.9516728624535316,0.9256505576208178,0.9443413729128015,0.912639405204461,0.9489795918367347,0.1349344116010871,0.09587238259815285,0.006197641171244875,0.003027971823725273
4.148330529530843,1.0193312168121338,0.9220297029702971,0.9560639396008487,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6800,48,0.9259259259259259,0.9553903345724907,0.9237918215613383,0.9564007421150278,0.9163568773234201,0.9564007421150278,0.10252174574753964,0.07597077436530457,0.004101238466930855,0.00047631068339335376
4.267602602640788,0.9138807455698649,0.9164603960396039,0.952967770413336,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,450,116,0.9277777777777778,0.9488847583643123,0.9182156133828996,0.9517625231910947,0.9033457249070632,0.9582560296846011,0.1685097617394822,0.019155244664199524,0.010054167895861667,0.003919578820031328
4.236243883768718,0.9445633093516032,0.9201732673267327,0.9495652603724829,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5450,85,0.924074074074074,0.9470260223048327,0.9256505576208178,0.9489795918367347,0.9107806691449815,0.9526901669758813,0.1960323298448394,0.06591193007226738,0.006666564659269608,0.002349168567666167
4.149804989496867,0.9904609521230062,0.9195544554455446,0.9523487664751605,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,9950,94,0.9203703703703704,0.9479553903345725,0.9219330855018587,0.9536178107606679,0.9163568773234201,0.9554730983302412,0.15920421868426776,0.050482736210934145,0.002347345689064604,0.003197586425829038
4.150797684987386,0.9250586032867432,0.9207920792079208,0.9563743036924132,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7400,73,0.9296296296296296,0.9572490706319703,0.9275092936802974,0.9582560296846011,0.9052044609665427,0.9536178107606679,0.1538823328572533,0.03551237721023811,0.01104587222594224,0.0019920143231563032
4.289762179056804,0.9246726830800375,0.9183168316831684,0.9526591305667248,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,1250,104,0.9277777777777778,0.949814126394052,0.9182156133828996,0.9536178107606679,0.9089219330855018,0.9545454545454546,0.05779332518537656,0.0671153461709548,0.007700566505765775,0.002047057612730612
4.141210158665975,0.9944384892781576,0.9220297029702971,0.9542069277863224,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7750,48,0.9222222222222223,0.9526022304832714,0.929368029739777,0.9582560296846011,0.9144981412639405,0.9517625231910947,0.2035314020668011,0.004007460577885222,0.006068381610108775,0.002883596911395776
3.967257102330526,0.9698727130889893,0.9183168316831684,0.9511130575920804,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8450,104,0.9148148148148149,0.949814126394052,0.9219330855018587,0.9517625231910947,0.9182156133828996,0.9517625231910947,0.012130423261513935,0.008042706137102302,0.0029077951706378146,0.0009184830584206561
4.298165400822957,0.9401334921518961,0.9257425742574258,0.9523522149650668,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,1650,7,0.937037037037037,0.9535315985130112,0.9256505576208178,0.950834879406308,0.9144981412639405,0.9526901669758813,0.11676120556512441,0.10184763053025574,0.009204525921349228,0.001126567694762786
4.072325706481934,1.0248786608378093,0.9207920792079208,0.9545155676329337,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,11150,73,0.9222222222222223,0.9516728624535316,0.9256505576208178,0.9554730983302412,0.9144981412639405,0.9564007421150278,0.21226509987841707,0.13307455341499383,0.004661566201087674,0.002045460062449251
4.024814526240031,0.9037010669708252,0.9232673267326733,0.9501848390589761,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,4000,32,0.9296296296296296,0.9488847583643123,0.9200743494423792,0.9517625231910947,0.9200743494423792,0.9499072356215214,0.26492287169714157,0.024930610707393427,0.004507181898254569,0.001191128414832328
4.131544907887776,0.969127893447876,0.9164603960396039,0.9514245711802802,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5400,116,0.9166666666666666,0.9535315985130112,0.9200743494423792,0.9489795918367347,0.912639405204461,0.9517625231910947,0.1287243112069166,0.07000755206275268,0.0030369419703527266,0.0018736506017978977
4.060232559839885,1.083224852879842,0.9201732673267327,0.9523527897133844,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,6450,85,0.924074074074074,0.9544609665427509,0.929368029739777,0.9526901669758813,0.9070631970260223,0.9499072356215214,0.06603871369751045,0.16419476777770542,0.009510594232758114,0.0018742970039773903
4.111383358637492,1.0399468739827473,0.9164603960396039,0.9511136323403981,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,3500,116,0.9259259259259259,0.9507434944237918,0.9163568773234201,0.9526901669758813,0.9070631970260223,0.9499072356215214,0.12883517507543626,0.05194317959254813,0.007703392971690224,0.0011658840104550549
4.168563922246297,0.9556503295898438,0.9245049504950495,0.9520424256218202,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8000,14,0.9314814814814815,0.9526022304832714,0.9312267657992565,0.9526901669758813,0.9107806691449815,0.950834879406308,0.13867408246921062,0.07314300250287534,0.009696083854315437,0.000854618473796589
4.2397780418396,0.9439476331075033,0.9220297029702971,0.9514239964319624,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,2200,48,0.9296296296296296,0.9526022304832714,0.9163568773234201,0.9489795918367347,0.9200743494423792,0.9526901669758813,0.09165770507946258,0.03861741395294265,0.0055934977475227046,0.0017288278448245335
3.979421297709147,0.983537753423055,0.9238861386138614,0.9526625790566311,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7300,22,0.9277777777777778,0.9553903345724907,0.9275092936802974,0.9499072356215214,0.9163568773234201,0.9526901669758813,0.05949566736129283,0.09794121926256007,0.005320180562410985,0.0022385507732305496
4.1768724123636884,1.0309544404347737,0.9238861386138614,0.9557530007609668,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,10400,22,0.9277777777777778,0.9526022304832714,0.9237918215613383,0.9554730983302412,0.9200743494423792,0.9591836734693877,0.07720566584612569,0.12093179134626275,0.0031465844808420134,0.0026941426555794957
4.224271297454834,1.0435433387756348,0.9238861386138614,0.957610012575493,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,9450,22,0.9277777777777778,0.9553903345724907,0.929368029739777,0.9582560296846011,0.9144981412639405,0.9591836734693877,0.20576079425346716,0.13719624412292505,0.006663875195637909,0.0016145915016133633
4.498414039611816,0.9604237079620361,0.9201732673267327,0.9529712189032423,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5050,85,0.9277777777777778,0.9544609665427509,0.9200743494423792,0.9517625231910947,0.912639405204461,0.9526901669758813,0.24942874480924934,0.06452452126061972,0.006182510924069992,0.0011194170417169426
4.378003358840942,0.9422964255015055,0.9189356435643564,0.9529689199099715,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,750,99,0.9277777777777778,0.9507434944237918,0.9200743494423792,0.9536178107606679,0.9089219330855018,0.9545454545454546,0.22257302661198364,0.05273426829243432,0.007742140153046896,0.001618542491207588
4.194397449493408,1.0204497973124187,0.9201732673267327,0.9538988626880288,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,3250,85,0.924074074074074,0.9544609665427509,0.9182156133828996,0.9536178107606679,0.9182156133828996,0.9536178107606679,0.1802187388023489,0.021571510865739503,0.0027634090745062494,0.00039746744740504745
4.110908667246501,0.8607830206553141,0.9220297029702971,0.9551345715711089,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8850,48,0.9314814814814815,0.9526022304832714,0.9219330855018587,0.9545454545454546,0.912639405204461,0.9582560296846011,0.22356900469359828,0.03592490657513057,0.007694914570309114,0.0023454431712970607
4.200543324152629,0.9125247796376547,0.9245049504950495,0.9508044177454694,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,1450,14,0.9333333333333333,0.9507434944237918,0.9237918215613383,0.9499072356215214,0.9163568773234201,0.9517625231910947,0.20801873530657725,0.010648224976191917,0.006951021936195198,0.0007586420894363288
4.212699969609578,1.0183639526367188,0.9195544554455446,0.9520412761251847,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,5550,94,0.924074074074074,0.9507434944237918,0.9182156133828996,0.9517625231910947,0.9163568773234201,0.9536178107606679,0.11062615206772723,0.09431949969379812,0.003290372101413436,0.0011898742229905516
6.504474878311157,0.9377143383026123,0.9220297029702971,0.9551339968227913,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,11900,48,0.924074074074074,0.9516728624535316,0.9256505576208178,0.9601113172541744,0.9163568773234201,0.9536178107606679,1.7188621339674168,0.22977219268414686,0.00405895239875434,0.003607953712457718
4.2510082721710205,0.9446130593617758,0.9245049504950495,0.9532792840015357,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,9750,14,0.9277777777777778,0.9526022304832714,0.9237918215613383,0.9554730983302412,0.9219330855018587,0.9517625231910947,0.8797849026741276,0.10245967614174024,0.0024394082996866736,0.0015886877322198235
4.024169047673543,1.0786083539326985,0.9245049504950495,0.9542080772829579,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,8300,14,0.9259259259259259,0.9544609665427509,0.9275092936802974,0.9564007421150278,0.9200743494423792,0.9517625231910947,0.12945846921444767,0.01056120824793255,0.0031960917312618925,0.0019019697561338655
3.964613437652588,1.059357484181722,0.9207920792079208,0.9542069277863224,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,7650,73,0.9203703703703704,0.9526022304832714,0.9312267657992565,0.9564007421150278,0.9107806691449815,0.9536178107606679,0.1968789722807813,0.11588677761422962,0.008347264891034602,0.0016057120552544304
4.085183382034302,1.008636474609375,0.9207920792079208,0.9501854138072937,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,2700,73,0.9296296296296296,0.949814126394052,0.9200743494423792,0.950834879406308,0.912639405204461,0.9499072356215214,0.13107981524928217,0.0801125980384146,0.006956865957133481,0.00046081196836823243
4.080317258834839,0.9955655733744303,0.9214108910891089,0.9529712189032423,gini,12,log2,40,1e-05,3,5,0.0,600,,,,,,,Pipeline,11600,62,0.9148148148148149,0.9544609665427509,0.9256505576208178,0.9517625231910947,0.9237918215613383,0.9526901669758813,0.16191383921456132,0.043659573487381184,0.0047339291701998685,0.0011194170417169426
