mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_leaf_nodes,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
8.16818642616272,1.5005431473255157,0.9504950495049505,0.9908946840259348,gini,12,40,2,4,1500,59,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9893842887473461,0.9605911330049262,0.9907997169143666,0.9455445544554455,0.9929278642149929,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9893992932862191,0.9303482587064676,0.9879858657243816,0.9552238805970149,0.9929328621908127,0.6431851377173092,0.17177893395337548,0.010016880315361926,0.0017825039401135289
9.421372056007385,1.660322368144989,0.9597772277227723,0.999646455597019,gini,15,65,1,3,1500,3,0.9704433497536946,0.9992922859164898,0.9655172413793104,1.0,0.9852216748768473,1.0,0.9455445544554455,1.0,0.9702970297029703,0.9992927864214993,0.9402985074626866,1.0,0.9402985074626866,0.9985865724381625,0.9601990049751243,1.0,1.2106170850826607,0.31752005778873515,0.015274823430764757,0.000499854801810299
9.32740843296051,1.679861068725586,0.9585396039603961,0.9990277684883695,gini,15,40,1,4,1500,17,0.9655172413793104,0.9985845718329794,0.9655172413793104,0.9992922859164898,0.9852216748768473,1.0,0.9455445544554455,1.0,0.9702970297029703,0.9985855728429985,0.9353233830845771,1.0,0.9402985074626866,0.9964664310954063,0.9601990049751243,0.9992932862190813,1.2498602053242518,0.2982958361129688,0.015774099014085767,0.0011140343899791096
9.021541625261307,1.6748315691947937,0.9579207920792079,0.9993813128913505,gini,12,35,1,3,1500,28,0.9605911330049262,0.9985845718329794,0.9507389162561576,1.0,0.9802955665024631,1.0,0.9405940594059405,1.0,0.9653465346534653,0.9992927864214993,0.9502487562189055,1.0,0.9502487562189055,0.9978798586572438,0.9651741293532339,0.9992932862190813,1.2193652376944235,0.2682140345394217,0.01165630123960843,0.0007446342823613579
8.486826449632645,1.5670055449008942,0.9504950495049505,0.9908946840259348,gini,12,35,2,3,1500,59,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9893842887473461,0.9605911330049262,0.9907997169143666,0.9455445544554455,0.9929278642149929,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9893992932862191,0.9303482587064676,0.9879858657243816,0.9552238805970149,0.9929328621908127,1.1087617542930717,0.19794226380718905,0.010016880315361926,0.0017825039401135289
8.61090487241745,1.7756277322769165,0.9498762376237624,0.991690299655462,gini,14,40,2,4,1500,76,0.9605911330049262,0.9915074309978769,0.9507389162561576,0.9900920028308563,0.9655172413793104,0.9922151450813871,0.9504950495049505,0.9929278642149929,0.9603960396039604,0.9936350777934936,0.9353233830845771,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.945273631840796,0.9929328621908127,1.1386426581039892,0.5171099218179068,0.011642040559284935,0.001530386677525382
10.244092762470245,1.892282247543335,0.9504950495049505,0.9908946840259348,gini,12,65,2,2,1500,59,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9893842887473461,0.9605911330049262,0.9907997169143666,0.9455445544554455,0.9929278642149929,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9893992932862191,0.9303482587064676,0.9879858657243816,0.9552238805970149,0.9929328621908127,2.0223106208529154,0.3816455749016026,0.010016880315361926,0.0017825039401135289
9.042922139167786,1.691807746887207,0.9591584158415841,0.9993813128913505,gini,12,65,1,2,1500,10,0.9605911330049262,0.9985845718329794,0.9556650246305419,1.0,0.9802955665024631,1.0,0.9455445544554455,1.0,0.9653465346534653,0.9992927864214993,0.9552238805970149,1.0,0.9502487562189055,0.9978798586572438,0.9601990049751243,0.9992932862190813,0.7329501328684496,0.4657228629402281,0.009889504790216462,0.0007446342823613579
9.128062427043915,1.7651467025279999,0.9047029702970297,0.955975502824753,gini,13,65,3,5,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9681978798586572,0.9253731343283582,0.9632508833922262,1.2175244362670663,0.5455983356964503,0.024390738981516235,0.011348060370841488
9.221733182668686,1.7390632629394531,0.9597772277227723,0.9992928486309117,gini,14,40,1,4,1500,3,0.9704433497536946,0.9985845718329794,0.9556650246305419,0.9992922859164898,0.9852216748768473,1.0,0.9405940594059405,1.0,0.9702970297029703,0.9992927864214993,0.945273631840796,1.0,0.9502487562189055,0.9978798586572438,0.9601990049751243,0.9992932862190813,0.7281833368697486,0.5802018700699896,0.013966212185568165,0.0007069641412924024
10.08241868019104,1.8953068256378174,0.9591584158415841,0.9992929736687356,gini,13,40,1,3,1500,10,0.9753694581280788,0.9985845718329794,0.9605911330049262,1.0,0.9802955665024631,1.0,0.9405940594059405,1.0,0.9653465346534653,0.9992927864214993,0.945273631840796,1.0,0.9502487562189055,0.9978798586572438,0.9552238805970149,0.9985865724381625,1.3630170238346426,0.4324238497801905,0.013154403217513029,0.0007903539446529313
10.739596039056778,1.9718807637691498,0.9504950495049505,0.991513558647106,gini,15,35,2,2,1500,59,0.9605911330049262,0.9907997169143666,0.9556650246305419,0.9900920028308563,0.9556650246305419,0.9922151450813871,0.9504950495049505,0.9936350777934936,0.9603960396039604,0.9936350777934936,0.945273631840796,0.9908127208480565,0.9303482587064676,0.9886925795053003,0.945273631840796,0.992226148409894,1.513730608303317,0.33643476989767285,0.009436149376753968,0.0016194591137540584
8.786782771348953,1.8944965600967407,0.9603960396039604,0.9988510900431398,gini,15,35,1,5,1500,1,0.9704433497536946,0.9985845718329794,0.9704433497536946,0.9992922859164898,0.9852216748768473,1.0,0.9356435643564357,1.0,0.9653465346534653,0.9985855728429985,0.9502487562189055,1.0,0.945273631840796,0.9964664310954063,0.9601990049751243,0.9978798586572438,0.8018442753248117,0.3339911612253384,0.014956200110322584,0.0011686560714904107
8.426177769899368,1.7692538499832153,0.9517326732673267,0.9911600144209819,gini,12,40,2,5,1500,48,0.9605911330049262,0.9893842887473461,0.9458128078817734,0.9900920028308563,0.9655172413793104,0.9943382873319179,0.9455445544554455,0.9915134370579916,0.9603960396039604,0.9922206506364922,0.9502487562189055,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.9552238805970149,0.9915194346289753,0.748889013343312,0.3960463928483876,0.010534048671465067,0.0016580005540558845
8.687447905540466,1.8036652207374573,0.9498762376237624,0.991690299655462,gini,14,65,2,2,1500,76,0.9605911330049262,0.9915074309978769,0.9507389162561576,0.9900920028308563,0.9655172413793104,0.9922151450813871,0.9504950495049505,0.9929278642149929,0.9603960396039604,0.9936350777934936,0.9353233830845771,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.945273631840796,0.9929328621908127,1.0331550229259088,0.5931057137948242,0.011642040559284935,0.001530386677525382
8.407453924417496,1.8201592862606049,0.9517326732673267,0.9913366926893546,gini,13,65,2,3,1500,48,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9900920028308563,0.9605911330049262,0.9915074309978769,0.9504950495049505,0.9936350777934936,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9915194346289753,0.9353233830845771,0.9872791519434629,0.9552238805970149,0.9929328621908127,0.8195291128661295,0.27961245128961226,0.008595770620975635,0.001894925358231554
8.134519964456558,1.583853155374527,0.9047029702970297,0.9559753777869291,gini,14,40,3,2,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9689045936395759,0.9253731343283582,0.9632508833922262,0.6783064054950679,0.3228800497806397,0.024390738981516235,0.011430722946139229
8.637985736131668,1.5335760116577148,0.9585396039603961,0.9989393667026285,gini,14,40,1,5,1500,17,0.9655172413793104,0.9978768577494692,0.9556650246305419,0.9992922859164898,0.9852216748768473,1.0,0.9405940594059405,1.0,0.9653465346534653,0.9992927864214993,0.9502487562189055,1.0,0.9502487562189055,0.9971731448763251,0.9552238805970149,0.9978798586572438,0.9108623631091299,0.2057742186381158,0.012692527821253316,0.0010603836898245551
7.657950222492218,1.4326302111148834,0.9047029702970297,0.9559753777869291,gini,14,65,3,3,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9689045936395759,0.9253731343283582,0.9632508833922262,0.6268135475725554,0.09133773859811652,0.024390738981516235,0.011430722946139229
7.791847378015518,1.4878928363323212,0.9047029702970297,0.955975502824753,gini,13,35,3,2,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9681978798586572,0.9253731343283582,0.9632508833922262,1.0359245345990225,0.13583804674080724,0.024390738981516235,0.011348060370841488
8.392600446939468,1.49114191532135,0.9498762376237624,0.991690299655462,gini,14,35,2,3,1500,76,0.9605911330049262,0.9915074309978769,0.9507389162561576,0.9900920028308563,0.9655172413793104,0.9922151450813871,0.9504950495049505,0.9929278642149929,0.9603960396039604,0.9936350777934936,0.9353233830845771,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.945273631840796,0.9929328621908127,1.022173143470897,0.23503198916810114,0.011642040559284935,0.001530386677525382
8.149541825056076,1.5801301300525665,0.9535891089108911,0.991425157038222,gini,13,35,2,5,1500,41,0.9605911330049262,0.9893842887473461,0.9556650246305419,0.9907997169143666,0.9655172413793104,0.9936305732484076,0.9455445544554455,0.9929278642149929,0.9653465346534653,0.9922206506364922,0.9502487562189055,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.9552238805970149,0.992226148409894,1.2095621959883298,0.23578953110547063,0.01090162587538124,0.0015979898986080885
8.624340504407883,1.6278431415557861,0.9585396039603961,0.999646455597019,gini,15,35,1,2,1500,17,0.9704433497536946,0.9992922859164898,0.9704433497536946,1.0,0.9802955665024631,1.0,0.9405940594059405,1.0,0.9702970297029703,0.9992927864214993,0.945273631840796,1.0,0.9353233830845771,0.9985865724381625,0.9552238805970149,1.0,0.705462299748665,0.16926475903563784,0.015584948777337442,0.000499854801810299
8.389483451843262,1.509204387664795,0.9579207920792079,0.9994699021896132,gini,13,35,1,2,1500,28,0.9704433497536946,1.0,0.9605911330049262,1.0,0.9852216748768473,1.0,0.9356435643564357,1.0,0.9653465346534653,0.9992927864214993,0.9402985074626866,1.0,0.9502487562189055,0.9978798586572438,0.9552238805970149,0.9985865724381625,0.6252834414989774,0.10137685622374104,0.015165812457459906,0.0007701378385414673
7.672759771347046,1.5560413300991058,0.9047029702970297,0.955975502824753,gini,13,65,3,4,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9681978798586572,0.9253731343283582,0.9632508833922262,0.9902922626143563,0.1816850457953707,0.024390738981516235,0.011348060370841488
7.797736048698425,1.424649715423584,0.9498762376237624,0.991690299655462,gini,14,40,2,2,1500,76,0.9605911330049262,0.9915074309978769,0.9507389162561576,0.9900920028308563,0.9655172413793104,0.9922151450813871,0.9504950495049505,0.9929278642149929,0.9603960396039604,0.9936350777934936,0.9353233830845771,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.945273631840796,0.9929328621908127,0.6091856824971636,0.16840202993975703,0.011642040559284935,0.001530386677525382
7.671047210693359,1.452561378479004,0.9047029702970297,0.955975502824753,gini,13,65,3,3,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9681978798586572,0.9253731343283582,0.9632508833922262,0.6002075948744399,0.13107339703353227,0.024390738981516235,0.011348060370841488
8.778608530759811,1.5345922410488129,0.9591584158415841,0.9995579913365802,gini,14,65,1,2,1500,10,0.9655172413793104,0.9992922859164898,0.9605911330049262,0.9992922859164898,0.9802955665024631,1.0,0.9405940594059405,1.0,0.9653465346534653,0.9992927864214993,0.9502487562189055,1.0,0.9502487562189055,0.9985865724381625,0.9601990049751243,1.0,0.8022780291736088,0.321680118564878,0.011367015373424705,0.0004920205404591331
8.434192299842834,1.5655114948749542,0.9504950495049505,0.991513558647106,gini,15,40,2,2,1500,59,0.9605911330049262,0.9907997169143666,0.9556650246305419,0.9900920028308563,0.9556650246305419,0.9922151450813871,0.9504950495049505,0.9936350777934936,0.9603960396039604,0.9936350777934936,0.945273631840796,0.9908127208480565,0.9303482587064676,0.9886925795053003,0.945273631840796,0.992226148409894,0.5222274673888178,0.3241887441180526,0.009436149376753968,0.0016194591137540584
8.587849408388138,1.6010978519916534,0.9517326732673267,0.9913366926893546,gini,13,65,2,2,1500,48,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9900920028308563,0.9605911330049262,0.9915074309978769,0.9504950495049505,0.9936350777934936,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9915194346289753,0.9353233830845771,0.9872791519434629,0.9552238805970149,0.9929328621908127,0.8195361048246971,0.31902656822406683,0.008595770620975635,0.001894925358231554
8.764948308467865,1.8876388370990753,0.9573019801980198,0.9988511525178375,gini,12,65,1,5,1500,36,0.9655172413793104,0.9978768577494692,0.9507389162561576,1.0,0.9802955665024631,1.0,0.9405940594059405,1.0,0.9653465346534653,0.9992927864214993,0.9502487562189055,1.0,0.945273631840796,0.9957597173144876,0.9601990049751243,0.9978798586572438,1.19718788500833,0.4343408681456392,0.012186679846798958,0.0014544791305547999
8.548774152994156,1.7152295112609863,0.9517326732673267,0.9911600144209819,gini,12,35,2,5,1500,48,0.9605911330049262,0.9893842887473461,0.9458128078817734,0.9900920028308563,0.9655172413793104,0.9943382873319179,0.9455445544554455,0.9915134370579916,0.9603960396039604,0.9922206506364922,0.9502487562189055,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.9552238805970149,0.9915194346289753,1.7324707268929853,0.37683027517684514,0.010534048671465067,0.0016580005540558845
8.417588114738464,1.8986431956291199,0.9504950495049505,0.991513558647106,gini,15,65,2,3,1500,59,0.9605911330049262,0.9907997169143666,0.9556650246305419,0.9900920028308563,0.9556650246305419,0.9922151450813871,0.9504950495049505,0.9936350777934936,0.9603960396039604,0.9936350777934936,0.945273631840796,0.9908127208480565,0.9303482587064676,0.9886925795053003,0.945273631840796,0.992226148409894,1.3523397049408798,0.5423086940159355,0.009436149376753968,0.0016194591137540584
9.087070107460022,1.5509318113327026,0.9597772277227723,0.9995581163744041,gini,15,40,1,3,1500,3,0.9655172413793104,0.9992922859164898,0.9704433497536946,1.0,0.9852216748768473,1.0,0.9455445544554455,1.0,0.9702970297029703,0.9992927864214993,0.9402985074626866,1.0,0.9402985074626866,0.9978798586572438,0.9601990049751243,1.0,1.5048673429499648,0.21441124800692143,0.015274823430764757,0.000701241798019797
8.264156609773636,1.8185448050498962,0.9504950495049505,0.9908946840259348,gini,12,65,2,3,1500,59,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9893842887473461,0.9605911330049262,0.9907997169143666,0.9455445544554455,0.9929278642149929,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9893992932862191,0.9303482587064676,0.9879858657243816,0.9552238805970149,0.9929328621908127,1.5319356981525012,0.44675530836392996,0.010016880315361926,0.0017825039401135289
8.185397028923035,1.823594868183136,0.9053217821782178,0.9562407080051192,gini,15,40,3,2,1500,84,0.9113300492610837,0.9603680113234253,0.8669950738916257,0.9653220099079972,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9321074964639321,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9689045936395759,0.9253731343283582,0.9632508833922262,1.6487495819249094,0.4321359219935243,0.023341137438212305,0.011324248070063138
8.129289150238037,1.4912461936473846,0.9034653465346535,0.9553566283804387,gini,12,65,3,2,1500,112,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9405940594059405,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8905472636815921,0.9681978798586572,0.9203980099502488,0.9632508833922262,1.47348050754808,0.21689233148368012,0.024193263281135982,0.011921527970467555
7.829171895980835,1.4915724694728851,0.9047029702970297,0.9559753777869291,gini,14,65,3,2,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9689045936395759,0.9253731343283582,0.9632508833922262,0.8715712417480423,0.23789353652028697,0.024390738981516235,0.011430722946139229
7.900770574808121,1.7144018709659576,0.9047029702970297,0.955975502824753,gini,13,35,3,3,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9681978798586572,0.9253731343283582,0.9632508833922262,1.234600579390372,0.3228791133972135,0.024390738981516235,0.011348060370841488
7.826276928186417,1.4530785977840424,0.9047029702970297,0.9559753777869291,gini,14,40,3,5,1500,93,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9689045936395759,0.9253731343283582,0.9632508833922262,0.834653438018427,0.09420231459924196,0.024390738981516235,0.011430722946139229
8.595037579536438,1.4670398533344269,0.9597772277227723,0.9994697771517893,gini,15,35,1,3,1500,3,0.9655172413793104,0.9992922859164898,0.9704433497536946,1.0,0.9852216748768473,1.0,0.9455445544554455,1.0,0.9702970297029703,0.9992927864214993,0.945273631840796,1.0,0.9353233830845771,0.9978798586572438,0.9601990049751243,0.9992932862190813,0.8223167486632231,0.13114554406224282,0.0154750626167446,0.0006843211783312432
8.21018722653389,1.6199382543563843,0.9034653465346535,0.9553566283804387,gini,12,35,3,2,1500,112,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9405940594059405,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8905472636815921,0.9681978798586572,0.9203980099502488,0.9632508833922262,1.3541796939057489,0.30546881445574875,0.024193263281135982,0.011921527970467555
8.3203065097332,1.5885789692401886,0.9053217821782178,0.9562407080051192,gini,15,35,3,3,1500,84,0.9113300492610837,0.9603680113234253,0.8669950738916257,0.9653220099079972,0.9458128078817734,0.9582448690728945,0.900990099009901,0.9448373408769448,0.8811881188118812,0.9321074964639321,0.9154228855721394,0.9568904593639576,0.8955223880597015,0.9689045936395759,0.9253731343283582,0.9632508833922262,1.265245025481815,0.3626018403217273,0.023341137438212305,0.011324248070063138
8.227652996778488,1.5969589054584503,0.9034653465346535,0.9553566283804387,gini,12,35,3,5,1500,112,0.9113300492610837,0.9603680113234253,0.8620689655172413,0.9646142958244869,0.9458128078817734,0.9575371549893843,0.900990099009901,0.9405940594059405,0.8811881188118812,0.9314002828854314,0.9154228855721394,0.9568904593639576,0.8905472636815921,0.9681978798586572,0.9203980099502488,0.9632508833922262,1.4764787059239386,0.31150110815797727,0.024193263281135982,0.011921527970467555
8.48629978299141,1.6102272272109985,0.9591584158415841,0.9990277684883695,gini,15,65,1,5,1500,10,0.9704433497536946,0.9985845718329794,0.9704433497536946,0.9992922859164898,0.9852216748768473,1.0,0.9306930693069307,1.0,0.9653465346534653,0.9985855728429985,0.9502487562189055,1.0,0.945273631840796,0.9971731448763251,0.9552238805970149,0.9985865724381625,0.9127464583295772,0.16977592602851477,0.016098956695245782,0.0009308540948777943
8.119406014680862,1.4846370220184326,0.9504950495049505,0.9908946840259348,gini,12,35,2,4,1500,59,0.9605911330049262,0.9907997169143666,0.9458128078817734,0.9893842887473461,0.9605911330049262,0.9907997169143666,0.9455445544554455,0.9929278642149929,0.9603960396039604,0.9929278642149929,0.945273631840796,0.9893992932862191,0.9303482587064676,0.9879858657243816,0.9552238805970149,0.9929328621908127,1.0208455438955268,0.19123247764957604,0.010016880315361926,0.0017825039401135289
8.11759015917778,1.5068256855010986,0.9517326732673267,0.9911600144209819,gini,12,65,2,5,1500,48,0.9605911330049262,0.9893842887473461,0.9458128078817734,0.9900920028308563,0.9655172413793104,0.9943382873319179,0.9455445544554455,0.9915134370579916,0.9603960396039604,0.9922206506364922,0.9502487562189055,0.9915194346289753,0.9303482587064676,0.9886925795053003,0.9552238805970149,0.9915194346289753,0.9881101869545583,0.17978782583962177,0.010534048671465067,0.0016580005540558845
8.25301930308342,1.5418061017990112,0.9504950495049505,0.991513558647106,gini,15,35,2,3,1500,59,0.9605911330049262,0.9907997169143666,0.9556650246305419,0.9900920028308563,0.9556650246305419,0.9922151450813871,0.9504950495049505,0.9936350777934936,0.9603960396039604,0.9936350777934936,0.945273631840796,0.9908127208480565,0.9303482587064676,0.9886925795053003,0.945273631840796,0.992226148409894,0.9059848560570204,0.2621590142438475,0.009436149376753968,0.0016194591137540584
8.801744490861893,1.6296792924404144,0.9579207920792079,0.9991161077109842,gini,12,40,1,4,1500,28,0.9605911330049262,0.9978768577494692,0.9556650246305419,1.0,0.9802955665024631,1.0,0.9405940594059405,0.9992927864214993,0.9653465346534653,0.9992927864214993,0.9502487562189055,1.0,0.945273631840796,0.9971731448763251,0.9651741293532339,0.9992932862190813,1.2654049318505782,0.31634019485177295,0.011941649499278537,0.000984153490122104
