mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
3.7612627506256104,0.6278573989868164,0.948019801980198,0.9636441998951248,gini,15,log2,30,1e-06,4,2,0.0,1200,258,0.9567901234567902,0.9597523219814241,0.9597523219814241,0.9651972157772621,0.9380804953560371,0.9667440061871616,0.9442724458204335,0.9613302397525135,0.9411764705882353,0.9651972157772621,0.17641498608318135,0.08714562865468857,0.008651481413165798,0.002643241984580198
4.403945064544677,0.7321749210357666,0.9504950495049505,0.9689043647743626,gini,14,log2,40,1e-05,2,5,0.0,1200,119,0.9475308641975309,0.9667182662538699,0.9628482972136223,0.9698375870069605,0.9473684210526315,0.9737045630317092,0.9504643962848297,0.9667440061871616,0.9442724458204335,0.9675174013921114,0.2587920764542468,0.03253972642961851,0.006477406432614491,0.0026564130113951438
4.80150785446167,0.6615493774414063,0.9504950495049505,0.9699872377819121,gini,15,log2,40,1e-06,2,4,0.0,1200,119,0.9506172839506173,0.9674922600619195,0.9628482972136223,0.9698375870069605,0.9473684210526315,0.974477958236659,0.9473684210526315,0.9682907965970611,0.9442724458204335,0.9698375870069605,0.1875658755701431,0.03594474725485573,0.006492451351025538,0.0024213296937215033
4.474281454086304,0.7315742492675781,0.9461633663366337,0.9636441998951248,gini,11,log2,70,1e-05,4,5,0.0,1200,284,0.9506172839506173,0.9597523219814241,0.9628482972136223,0.9651972157772621,0.934984520123839,0.9659706109822119,0.9442724458204335,0.9621036349574633,0.9380804953560371,0.9651972157772621,0.20211288000826758,0.07278724993333216,0.009918227139687997,0.0023560967394725793
4.481135082244873,0.6784411907196045,0.9492574257425742,0.9636443196157447,gini,12,log2,40,1e-05,4,6,0.0,1200,215,0.9598765432098766,0.9605263157894737,0.9628482972136223,0.9651972157772621,0.9380804953560371,0.9675174013921114,0.9473684210526315,0.9613302397525135,0.9380804953560371,0.9636504253673627,0.24844813840036745,0.09892529340113981,0.010496678825972616,0.0025490860985512053
4.630699348449707,0.6982429504394532,0.9523514851485149,0.9682855288897828,gini,12,log2,30,1e-05,2,5,0.0,1200,33,0.9598765432098766,0.9659442724458205,0.9628482972136223,0.9690641918020109,0.9473684210526315,0.9729311678267595,0.9504643962848297,0.9667440061871616,0.9411764705882353,0.9667440061871616,0.22217046414259078,0.0782105382315951,0.008000745962873541,0.0025464619881483195
4.443426036834717,0.7291122436523437,0.9498762376237624,0.9642630357797046,gini,14,log2,30,1e-05,4,4,0.0,1200,171,0.9598765432098766,0.9605263157894737,0.9628482972136223,0.9659706109822119,0.9380804953560371,0.9682907965970611,0.9473684210526315,0.9613302397525135,0.9411764705882353,0.9651972157772621,0.24225689448801596,0.08269217652525752,0.009893448835065913,0.0029180723556617248
4.567635440826416,0.6739262580871582,0.9511138613861386,0.965037029587754,gini,13,log2,30,1e-05,3,3,0.0,1200,101,0.9567901234567902,0.9643962848297214,0.9628482972136223,0.9659706109822119,0.9473684210526315,0.9682907965970611,0.9473684210526315,0.9621036349574633,0.9411764705882353,0.9644238205723125,0.18652215056005292,0.09556248384664497,0.007702485196723267,0.0020420556882473303
4.968448781967163,0.7450026512145996,0.9529702970297029,0.979888731655808,gini,14,log2,70,1e-06,1,3,0.0,1200,21,0.9629629629629629,0.9806501547987616,0.9659442724458205,0.979891724671307,0.9473684210526315,0.9822119102861562,0.9473684210526315,0.9775715390564579,0.9411764705882353,0.9791183294663574,0.21238601820895497,0.10036408827382051,0.009695894712566083,0.001545304771575294
4.588003253936767,0.6918568134307861,0.9486386138613861,0.965191349466884,gini,10,log2,70,1e-06,3,6,0.0,1200,243,0.9567901234567902,0.9620743034055728,0.9628482972136223,0.9651972157772621,0.9442724458204335,0.9682907965970611,0.9442724458204335,0.9651972157772621,0.934984520123839,0.9651972157772621,0.276131093859533,0.08400564191043297,0.009927979619835405,0.001965840883789488
4.670735836029053,0.6816986560821533,0.9523514851485149,0.9648822308261442,gini,12,log2,80,1e-05,3,2,0.0,1200,33,0.9598765432098766,0.9636222910216719,0.9659442724458205,0.9667440061871616,0.9442724458204335,0.9675174013921114,0.9504643962848297,0.9621036349574633,0.9411764705882353,0.9644238205723125,0.37063898305372356,0.07551121317636479,0.00932747827941816,0.0019964225344247023
4.497366237640381,0.6600653171539307,0.9486386138613861,0.965191349466884,gini,10,log2,40,1e-05,3,4,0.0,1200,243,0.9567901234567902,0.9620743034055728,0.9628482972136223,0.9651972157772621,0.9442724458204335,0.9682907965970611,0.9442724458204335,0.9651972157772621,0.934984520123839,0.9651972157772621,0.18926669343486982,0.07432153478174137,0.009927979619835405,0.001965840883789488
4.632050180435181,0.6928678989410401,0.9517326732673267,0.9687496857333727,gini,12,log2,40,1e-06,2,2,0.0,1200,69,0.9598765432098766,0.9667182662538699,0.9628482972136223,0.9690641918020109,0.9473684210526315,0.974477958236659,0.9473684210526315,0.9667440061871616,0.9411764705882353,0.9667440061871616,0.2345131748573114,0.08403373382377517,0.008238952609106235,0.003002804886268768
4.640130424499512,0.7095028400421143,0.9511138613861386,0.965037029587754,gini,13,log2,70,1e-05,3,3,0.0,1200,101,0.9567901234567902,0.9643962848297214,0.9628482972136223,0.9659706109822119,0.9473684210526315,0.9682907965970611,0.9473684210526315,0.9621036349574633,0.9411764705882353,0.9644238205723125,0.10962147392274042,0.054093289037433684,0.007702485196723267,0.0020420556882473303
4.60854058265686,0.6707640647888183,0.9498762376237624,0.9642630357797046,gini,14,log2,70,1e-05,4,6,0.0,1200,171,0.9598765432098766,0.9605263157894737,0.9628482972136223,0.9659706109822119,0.9380804953560371,0.9682907965970611,0.9473684210526315,0.9613302397525135,0.9411764705882353,0.9651972157772621,0.16527689082728192,0.056272002130518015,0.009893448835065913,0.0029180723556617248
4.662672233581543,0.6715425491333008,0.9504950495049505,0.9651914691875039,gini,11,log2,30,1e-06,3,2,0.0,1200,119,0.9567901234567902,0.9628482972136223,0.9659442724458205,0.9651972157772621,0.9442724458204335,0.9682907965970611,0.9442724458204335,0.9644238205723125,0.9411764705882353,0.9651972157772621,0.22755101093512387,0.06651496925212619,0.009406728303022298,0.0017711937067305535
4.617765474319458,0.6978209972381592,0.9504950495049505,0.9651914691875039,gini,11,log2,30,1e-06,3,4,0.0,1200,119,0.9567901234567902,0.9628482972136223,0.9659442724458205,0.9651972157772621,0.9442724458204335,0.9682907965970611,0.9442724458204335,0.9644238205723125,0.9411764705882353,0.9651972157772621,0.07226719322879248,0.0636698922081844,0.009406728303022298,0.0017711937067305535
4.5714678287506105,0.674334716796875,0.9461633663366337,0.9636441998951248,gini,11,log2,80,1e-06,4,6,0.0,1200,284,0.9506172839506173,0.9597523219814241,0.9628482972136223,0.9651972157772621,0.934984520123839,0.9659706109822119,0.9442724458204335,0.9621036349574633,0.9380804953560371,0.9651972157772621,0.2452373361623865,0.07589657569513418,0.009918227139687997,0.0023560967394725793
4.848033094406128,0.7028461456298828,0.9523514851485149,0.9684402079307727,gini,13,log2,70,1e-05,2,5,0.0,1200,33,0.9598765432098766,0.9659442724458205,0.9628482972136223,0.9690641918020109,0.9473684210526315,0.9737045630317092,0.9504643962848297,0.9667440061871616,0.9411764705882353,0.9667440061871616,0.31132871896829856,0.06583598539543659,0.008000745962873541,0.002831490249159383
4.77302393913269,0.7158662796020507,0.9504950495049505,0.9685950066923826,gini,14,log2,80,1e-06,2,4,0.0,1200,119,0.9475308641975309,0.9667182662538699,0.9628482972136223,0.9690641918020109,0.9473684210526315,0.9729311678267595,0.9504643962848297,0.9659706109822119,0.9442724458204335,0.9682907965970611,0.11921210228764048,0.056115012297362425,0.006477406432614491,0.0024300032654127855
4.691953229904175,0.6219515800476074,0.9517326732673267,0.9676669324464431,gini,11,log2,30,1e-05,2,3,0.0,1200,69,0.9598765432098766,0.9667182662538699,0.9659442724458205,0.9682907965970611,0.9442724458204335,0.9721577726218097,0.9473684210526315,0.9659706109822119,0.9411764705882353,0.9651972157772621,0.28843865589128775,0.04412308844834015,0.009532589112391174,0.0024671370630788185
5.054005861282349,0.7352298736572266,0.9542079207920792,0.9808169256223677,gini,15,log2,70,1e-06,1,5,0.0,1200,1,0.9598765432098766,0.9814241486068112,0.9659442724458205,0.9814385150812065,0.9504643962848297,0.982985305491106,0.9504643962848297,0.9783449342614076,0.9442724458204335,0.979891724671307,0.26462348458541246,0.07557365827790279,0.007701074170409554,0.0015763059697806404
4.816598844528198,0.7135782718658448,0.9517326732673267,0.9676669324464431,gini,11,log2,30,1e-06,2,3,0.0,1200,69,0.9598765432098766,0.9667182662538699,0.9659442724458205,0.9682907965970611,0.9442724458204335,0.9721577726218097,0.9473684210526315,0.9659706109822119,0.9411764705882353,0.9651972157772621,0.3338035366112686,0.08307527064521575,0.009532589112391174,0.0024671370630788185
4.534999561309815,0.6873920917510986,0.9486386138613861,0.965191349466884,gini,10,log2,70,1e-06,3,3,0.0,1200,243,0.9567901234567902,0.9620743034055728,0.9628482972136223,0.9651972157772621,0.9442724458204335,0.9682907965970611,0.9442724458204335,0.9651972157772621,0.934984520123839,0.9651972157772621,0.15469974907223147,0.060875724352492146,0.009927979619835405,0.001965840883789488
4.703330945968628,0.6233974456787109,0.9492574257425742,0.9636443196157447,gini,12,log2,80,1e-05,4,3,0.0,1200,215,0.9598765432098766,0.9605263157894737,0.9628482972136223,0.9651972157772621,0.9380804953560371,0.9675174013921114,0.9473684210526315,0.9613302397525135,0.9380804953560371,0.9636504253673627,0.3724793186596919,0.02345239663938067,0.010496678825972616,0.0025490860985512053
4.571624994277954,0.7557356357574463,0.9523514851485149,0.9648822308261442,gini,12,log2,80,1e-06,3,5,0.0,1200,33,0.9598765432098766,0.9636222910216719,0.9659442724458205,0.9667440061871616,0.9442724458204335,0.9675174013921114,0.9504643962848297,0.9621036349574633,0.9411764705882353,0.9644238205723125,0.1805348184346763,0.05059069211460855,0.00932747827941816,0.0019964225344247023
4.698813533782959,0.6871302604675293,0.9492574257425742,0.9665839397182733,gini,15,log2,80,1e-05,3,5,0.0,1200,215,0.9567901234567902,0.9651702786377709,0.9628482972136223,0.9675174013921114,0.9442724458204335,0.9698375870069605,0.9442724458204335,0.9636504253673627,0.9380804953560371,0.9667440061871616,0.05391918293700462,0.05021131886387713,0.00912135113795184,0.0021017676725886975
4.986514520645142,0.6946965217590332,0.9523514851485149,0.9766399929125393,gini,12,log2,80,1e-06,1,6,0.0,1200,33,0.9598765432098766,0.9775541795665634,0.9690402476780186,0.9775715390564579,0.9442724458204335,0.9783449342614076,0.9473684210526315,0.9729311678267595,0.9411764705882353,0.9767981438515081,0.2582755713053275,0.08611857703255792,0.010487695940653385,0.001917849613297797
4.788472318649292,0.6725595474243165,0.9492574257425742,0.9665839397182733,gini,15,log2,80,1e-05,3,3,0.0,1200,215,0.9567901234567902,0.9651702786377709,0.9628482972136223,0.9675174013921114,0.9442724458204335,0.9698375870069605,0.9442724458204335,0.9636504253673627,0.9380804953560371,0.9667440061871616,0.21535740947574664,0.047319209102012566,0.00912135113795184,0.0021017676725886975
5.160505151748657,0.63716721534729,0.9529702970297029,0.9820543579502872,gini,15,log2,80,1e-05,1,4,0.0,1200,21,0.9598765432098766,0.9814241486068112,0.9659442724458205,0.9822119102861562,0.9504643962848297,0.9837587006960556,0.9442724458204335,0.979891724671307,0.9442724458204335,0.982985305491106,0.22479066360387936,0.05274521981470693,0.00864316409664677,0.0013319472041567434
