mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractTokenizedAndLemmatized,param_union__abstractWordCount,param_union__char_ngrams,param_union__titleWordCount,param_union__titleWordCount__select_chi2__k,param_union__title_keyword_vector,param_union__title_term_vector,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.168005386988322,0.3270997206370036,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,120,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.07779120126120949,0.04295959578567958,0.00910295179072373,0.0033412828222594
2.404838482538859,0.4533986250559489,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3280,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2366943306964556,0.09915523588225879,0.00910295179072373,0.0033412828222594
2.725057681401571,0.43119343121846515,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2720,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2900451277287023,0.03461586448972269,0.00910295179072373,0.0033412828222594
2.9186089833577475,0.4696834087371826,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,4140,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.1079543676276832,0.013393617773542327,0.00910295179072373,0.0033412828222594
3.1313023567199707,0.46471063296000165,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2040,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.0868582050857194,0.043170370024854694,0.00910295179072373,0.0033412828222594
2.974928140640259,0.44589511553446454,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,480,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.24575003811349475,0.03400928523940872,0.00910295179072373,0.0033412828222594
2.8138758341471353,0.4593392213185628,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2160,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.3137597693685602,0.07012496767897979,0.00910295179072373,0.0033412828222594
3.143976847330729,0.458041508992513,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3400,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.3598954660879095,0.09695250346143008,0.00910295179072373,0.0033412828222594
2.2480599085489907,0.40445931752522785,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2900,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2959181742261299,0.050246256448863935,0.00910295179072373,0.0033412828222594
3.1557843685150146,0.5314880212148031,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2440,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.5699334725100518,0.08565251445936786,0.00910295179072373,0.0033412828222594
3.535682439804077,0.5244614283243815,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1820,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.16779944797629157,0.01729350261593407,0.00910295179072373,0.0033412828222594
3.7319045861562095,0.44673935572306317,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3900,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.4760485704849434,0.04840962031361619,0.00910295179072373,0.0033412828222594
3.638799031575521,0.5258843898773193,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,520,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.05947747081151563,0.005375202158154744,0.00910295179072373,0.0033412828222594
4.296689987182617,0.4884430567423503,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2400,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.3358784375983906,0.10466183356476441,0.00910295179072373,0.0033412828222594
3.870272954305013,0.45936957995096844,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,500,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.18079693444887682,0.08888766475495469,0.00910295179072373,0.0033412828222594
2.9668756326039634,0.3921486536661784,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3300,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.4625912068184853,0.08017437379448297,0.00910295179072373,0.0033412828222594
2.2908764680226645,0.3521556854248047,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2020,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.15513291325659861,0.01336306694142013,0.00910295179072373,0.0033412828222594
2.07364829381307,0.34369667371114093,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2500,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.10184349842572105,0.011363761222590635,0.00910295179072373,0.0033412828222594
2.1534387270609536,0.3520882924397786,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3460,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.09233591716882394,0.00922585641154434,0.00910295179072373,0.0033412828222594
2.1044854323069253,0.40157302220662433,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2460,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.0800912884665629,0.06224767920985981,0.00910295179072373,0.0033412828222594
2.371234893798828,0.44063607851664227,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2980,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2530141561823045,0.009837783064391599,0.00910295179072373,0.0033412828222594
3.23259965578715,0.48338929812113446,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1540,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.3074566448915924,0.017515772274903675,0.00910295179072373,0.0033412828222594
2.9730759461720786,0.5469030539194742,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2740,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.39236372663506036,0.06884452580119178,0.00910295179072373,0.0033412828222594
3.28082275390625,0.4463512897491455,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2120,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2989997694294269,0.09970542985947319,0.00910295179072373,0.0033412828222594
3.3159403006235757,0.4705221652984619,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3540,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.010207206496820534,0.01480984304687013,0.00910295179072373,0.0033412828222594
3.7502059936523438,0.4470966657002767,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,900,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2659457047062666,0.04615145045044204,0.00910295179072373,0.0033412828222594
2.927653710047404,0.419350544611613,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,600,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.7105812126216317,0.048475460663807514,0.00910295179072373,0.0033412828222594
2.9346348444620767,0.4497181574503581,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2680,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.0754741003499367,0.06960072294460971,0.00910295179072373,0.0033412828222594
2.507072607676188,0.4311489264170329,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,300,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.13499384324984237,0.040815324440921924,0.00910295179072373,0.0033412828222594
2.540007988611857,0.3854692776997884,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3800,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.267025550091419,0.05577684334301185,0.00910295179072373,0.0033412828222594
2.420311609903971,0.4379258950551351,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1120,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2142598577105606,0.036612385700408555,0.00910295179072373,0.0033412828222594
2.86601185798645,0.464516560236613,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3580,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.21412669941560544,0.016521051908054488,0.00910295179072373,0.0033412828222594
2.614201307296753,0.43950645128885907,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3500,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.11689197878635056,0.059328076976628466,0.00910295179072373,0.0033412828222594
2.5936765670776367,0.371168851852417,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3320,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.157191847954593,0.016417234025288448,0.00910295179072373,0.0033412828222594
2.602849086125692,0.406325101852417,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,580,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2928825053433343,0.03840435044745116,0.00910295179072373,0.0033412828222594
2.678908427556356,0.42726882298787433,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1600,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.23641147181998773,0.037227632131121395,0.00910295179072373,0.0033412828222594
2.7456085681915283,0.4756747881571452,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1780,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.16665763601288644,0.021571773536827696,0.00910295179072373,0.0033412828222594
2.588658650716146,0.4204521179199219,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2840,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.137329123080097,0.11466362574204526,0.00910295179072373,0.0033412828222594
2.7080962657928467,0.4037775198618571,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1360,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.37131031245130597,0.03945902325358046,0.00910295179072373,0.0033412828222594
2.6681737899780273,0.42731555302937824,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,4040,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.017348603661582637,0.0779419239505196,0.00910295179072373,0.0033412828222594
2.5023574829101562,0.4043737252553304,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1340,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.15315483587283552,0.07177954776767649,0.00910295179072373,0.0033412828222594
2.915867726008097,0.44523143768310547,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,960,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.37908212618946097,0.0580558419918746,0.00910295179072373,0.0033412828222594
2.68378480275472,0.41782450675964355,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3480,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2213976485210817,0.05263986360911812,0.00910295179072373,0.0033412828222594
2.532182534535726,0.4350830713907878,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,380,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.1373795364878452,0.05011771501099231,0.00910295179072373,0.0033412828222594
2.666311264038086,0.4532657464345296,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1740,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.19164004704245916,0.02109461446027314,0.00910295179072373,0.0033412828222594
2.547055800755819,0.4027253786722819,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2600,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.10511865053893996,0.06769891212830911,0.00910295179072373,0.0033412828222594
2.5581535498301187,0.4077114264170329,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,660,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.04413486487196891,0.09500317679393716,0.00910295179072373,0.0033412828222594
2.3795098463694253,0.4101012547810872,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2700,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.038428128840792296,0.044113942255274,0.00910295179072373,0.0033412828222594
2.6554838021596274,0.4403660297393799,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3160,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.15827212859515283,0.05489622994302053,0.00910295179072373,0.0033412828222594
2.9887543519337973,0.4322967529296875,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3640,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.1972047280430488,0.03753600909070086,0.00910295179072373,0.0033412828222594
2.853743235270182,0.3876625696818034,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,2340,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.09508209796358849,0.05205271568941263,0.00910295179072373,0.0033412828222594
2.540702978769938,0.3968363602956136,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,4120,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.21887142934003917,0.05318959551103486,0.00910295179072373,0.0033412828222594
2.5337440172831216,0.36664430300394696,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3720,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.19883948745517357,0.02170896088713018,0.00910295179072373,0.0033412828222594
2.5166800816853843,0.44184080759684247,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1160,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.05730173117494965,0.06139717240446913,0.00910295179072373,0.0033412828222594
2.570701519648234,0.447068452835083,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,260,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.04141701207928794,0.06552266219712778,0.00910295179072373,0.0033412828222594
2.6034019788106284,0.40217288335164386,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,140,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.17787457208414795,0.05204270400381517,0.00910295179072373,0.0033412828222594
2.622248888015747,0.43110211690266925,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3520,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.09372202138348892,0.0596811259824094,0.00910295179072373,0.0033412828222594
2.5853617986043296,0.38416870435078937,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,840,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.036899366571159026,0.039753559101287035,0.00910295179072373,0.0033412828222594
2.4777540365854898,0.44957391421000165,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,400,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.07011223121315947,0.06506800669949282,0.00910295179072373,0.0033412828222594
2.599150816599528,0.42983190218607586,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1020,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.128519107545459,0.055094127141240616,0.00910295179072373,0.0033412828222594
2.7104690074920654,0.4132094383239746,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1140,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.13110435302714646,0.05393298651666508,0.00910295179072373,0.0033412828222594
2.5117154121398926,0.40168341000874835,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3200,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.19081972755313664,0.05767243844381666,0.00910295179072373,0.0033412828222594
2.5020411809285483,0.422043244043986,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1700,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.173155827798094,0.034305185424434614,0.00910295179072373,0.0033412828222594
2.5371100107828775,0.41496483484903973,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,760,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.2574222905211977,0.06242794479708148,0.00910295179072373,0.0033412828222594
2.57295290629069,0.47839975357055664,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,740,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.05146844920701382,0.02658881305431533,0.00910295179072373,0.0033412828222594
2.54642383257548,0.46962960561116535,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3380,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.15179279563270406,0.017836250555466702,0.00910295179072373,0.0033412828222594
2.7096269925435386,0.4741384983062744,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3680,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.21278520116358499,0.04936996849822605,0.00910295179072373,0.0033412828222594
2.746832291285197,0.41584936777750653,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,1640,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.3225428640695788,0.07237841508345108,0.00910295179072373,0.0033412828222594
2.869258721669515,0.47863539059956867,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,160,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.17522765820938566,0.062427168618365614,0.00910295179072373,0.0033412828222594
2.8224310080210366,0.46678630510965985,0.8737623762376238,0.9009927052943517,gini,12,log2,40,1e-05,3,5,0.0,600,,,,Pipeline,3020,,,,1,0.8740740740740741,0.9052044609665427,0.8847583643122676,0.9007421150278293,0.862453531598513,0.8970315398886828,0.1203684455058313,0.0831756137046929,0.00910295179072373,0.0033412828222594
