mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractPosTokLemSyn__select_chi2__k,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
3.219524383544922,0.5890866915384928,0.9275990099009901,0.9634885383690482,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7600,,,,,,,5,0.924074074074074,0.9609665427509294,0.9312267657992565,0.9619666048237476,0.9275092936802974,0.9675324675324676,0.16746718288217946,0.026456735698991735,0.002921660028727227,0.002888489033668831
2.9527832667032876,0.6709177494049072,0.9195544554455446,0.9607067565113238,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7700,,,,,,,45,0.9222222222222223,0.9628252788104089,0.9200743494423792,0.9554730983302412,0.9163568773234201,0.963821892393321,0.14766674099609914,0.025602327610646174,0.0024232487055893146,0.0037230536862204906
2.9200476805369058,0.638887087504069,0.9257425742574258,0.9650369103369635,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7800,,,,,,,18,0.924074074074074,0.9646840148698885,0.9275092936802974,0.9619666048237476,0.9256505576208178,0.9684601113172542,0.11119608520368064,0.0342357698579094,0.0014043592602214587,0.002662681362000149
2.865161736806234,0.6156686147054037,0.9238861386138614,0.9610142468612994,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,7900,,,,,,,33,0.9222222222222223,0.9600371747211895,0.9275092936802974,0.9601113172541744,0.9219330855018587,0.9628942486085343,0.07181960044186983,0.035357621700404976,0.0025623018592741027,0.0013297065355443597
2.9391609032948813,0.5895256996154785,0.9201732673267327,0.9616338255477926,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8000,,,,,,,44,0.9185185185185185,0.9618959107806692,0.9200743494423792,0.9628942486085343,0.9219330855018587,0.9601113172541744,0.14249995312387742,0.04910816655486559,0.0013961698919395759,0.0011511423985875473
2.998297691345215,0.6250130335489908,0.9263613861386139,0.9628735576690968,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8100,,,,,,,11,0.9259259259259259,0.966542750929368,0.9312267657992565,0.9591836734693877,0.9219330855018587,0.9628942486085343,0.06343689246731869,0.016215006949396395,0.0038043087062350532,0.003004366417036901
3.0868101119995117,0.7063942750295004,0.9245049504950495,0.9622511052410149,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8200,,,,,,,28,0.924074074074074,0.9600371747211895,0.9200743494423792,0.9619666048237476,0.929368029739777,0.9647495361781077,0.22133975934054265,0.03773910448754318,0.003804046765979074,0.0019343031459642525
3.4500532150268555,0.7363136609395345,0.9214108910891089,0.963179898522437,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8300,,,,,,,42,0.9166666666666666,0.9618959107806692,0.9275092936802974,0.961038961038961,0.9200743494423792,0.9666048237476809,0.2999933928314747,0.13693897455661905,0.004527397945318891,0.0024469266865242913
3.544463872909546,0.75165327390035,0.926980198019802,0.9628712586758258,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8400,,,,,,,8,0.924074074074074,0.9628252788104089,0.929368029739777,0.9628942486085343,0.9275092936802974,0.9628942486085343,0.23634259547921768,0.007406752054859235,0.002193987290976548,3.251267463437201e-05
3.659308989842733,0.7250270048777262,0.9232673267326733,0.962562044080897,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8500,,,,,,,36,0.9185185185185185,0.9628252788104089,0.9275092936802974,0.963821892393321,0.9237918215613383,0.961038961038961,0.21636331080575577,0.062273271644131,0.003690246920335536,0.0011512735333492807
3.583665211995443,0.7172904014587402,0.9263613861386139,0.9613246109528637,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8600,,,,,,,11,0.9259259259259259,0.9618959107806692,0.9312267657992565,0.9601113172541744,0.9219330855018587,0.9619666048237476,0.1811805927161162,0.0728433204282647,0.0038043087062350532,0.000858413502297928
3.477797587712606,0.724916934967041,0.9251237623762376,0.9619430401427215,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8700,,,,,,,23,0.9259259259259259,0.9618959107806692,0.929368029739777,0.9601113172541744,0.9200743494423792,0.963821892393321,0.12407945729736646,0.0072321429497105745,0.0038341268477106475,0.0015152024833640007
3.489950736363729,0.7441395918528239,0.9226485148514851,0.9628724081724612,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8800,,,,,,,37,0.924074074074074,0.9646840148698885,0.9182156133828996,0.9582560296846011,0.9256505576208178,0.9656771799628943,0.1903647330959948,0.05780673976574718,0.0031971159766671997,0.0032893572809770434
3.580246925354004,0.8078501224517822,0.9238861386138614,0.9647282704903523,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,8900,,,,,,,33,0.9203703703703704,0.9656133828996283,0.9256505576208178,0.9619666048237476,0.9256505576208178,0.9666048237476809,0.17528444335203122,0.040894072466676055,0.0024906401411824573,0.001994297984985176
3.6797666549682617,0.8478269577026367,0.9251237623762376,0.9647282704903523,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9000,,,,,,,23,0.924074074074074,0.9656133828996283,0.9256505576208178,0.963821892393321,0.9256505576208178,0.9647495361781077,0.29959161911242616,0.07277557043899403,0.0007436200682278885,0.0007315275026290811
4.9082255363464355,1.1014493306477864,0.9257425742574258,0.9634902626140013,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9100,,,,,,,18,0.924074074074074,0.9637546468401487,0.9256505576208178,0.9628942486085343,0.9275092936802974,0.963821892393321,0.5510274273072399,0.2140784600808068,0.0014043592602214587,0.0004223387361979735
4.394522507985433,0.7492460409800211,0.9251237623762376,0.9638000519572479,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9200,,,,,,,23,0.9259259259259259,0.9646840148698885,0.9275092936802974,0.9601113172541744,0.9219330855018587,0.9666048237476809,0.20601037825276575,0.04933667583519716,0.0023449658896337773,0.0027236555666353512
5.133969624837239,1.0075651009877522,0.9257425742574258,0.9644184811471058,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9300,,,,,,,18,0.9277777777777778,0.9646840148698885,0.9237918215613383,0.9656771799628943,0.9256505576208178,0.9628942486085343,0.7410816102685024,0.12987751574669754,0.0016290579017897895,0.0011515374792629952
4.809197425842285,0.977240800857544,0.9257425742574258,0.9644167569021526,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9400,,,,,,,18,0.9222222222222223,0.9618959107806692,0.9312267657992565,0.963821892393321,0.9237918215613383,0.9675324675324676,0.4665091097626377,0.22668461802116976,0.003926975678143338,0.002339243587424745
5.116213957468669,0.8850268522898356,0.9245049504950495,0.9656564890234566,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9500,,,,,,,28,0.9259259259259259,0.966542750929368,0.9219330855018587,0.963821892393321,0.9256505576208178,0.9666048237476809,1.0892669224945293,0.2103113730750559,0.0018203721073034064,0.001297503206205978
3.9463512897491455,0.9257802963256836,0.9251237623762376,0.964108691803859,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9600,,,,,,,23,0.9166666666666666,0.9637546468401487,0.929368029739777,0.9628942486085343,0.929368029739777,0.9656771799628943,0.2830787131301194,0.04543441989504761,0.005991174785504147,0.0011633823126316987
4.3418684005737305,0.9504806200663248,0.926980198019802,0.9628724081724612,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9700,,,,,,,8,0.9203703703703704,0.9646840148698885,0.9386617100371747,0.9601113172541744,0.9219330855018587,0.963821892393321,0.4357313341749056,0.16094453567901928,0.00827704904583153,0.00198385669600662
3.820526440938314,0.786251942316691,0.9263613861386139,0.962253404234286,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9800,,,,,,,11,0.924074074074074,0.9637546468401487,0.929368029739777,0.9601113172541744,0.9256505576208178,0.9628942486085343,0.18866217274617877,0.06765484269343887,0.0022194681084139207,0.0015548791490044716
3.6801393826802573,0.6859300136566162,0.9263613861386139,0.9644173316504703,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,9900,,,,,,,11,0.9222222222222223,0.9628252788104089,0.929368029739777,0.963821892393321,0.9275092936802974,0.9666048237476809,0.07935371910167695,0.04393055757890065,0.003028743645216023,0.0015994063304719005
3.873424847920736,0.6675113042195638,0.9275990099009901,0.9647282704903523,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10000,,,,,,,5,0.9222222222222223,0.9656133828996283,0.9330855018587361,0.963821892393321,0.9275092936802974,0.9647495361781077,0.18236225870090714,0.0570502475825245,0.0044367324072142125,0.0007315275026290811
3.755876064300537,0.7036746342976888,0.9245049504950495,0.9650380598335988,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10100,,,,,,,28,0.9259259259259259,0.966542750929368,0.9275092936802974,0.963821892393321,0.9200743494423792,0.9647495361781077,0.19324270169361965,0.05509531497231679,0.0031960917312618925,0.001129366258314396
3.8263535499572754,0.6802271207173666,0.9251237623762376,0.9634919868589544,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10200,,,,,,,23,0.9222222222222223,0.966542750929368,0.9256505576208178,0.9573283858998145,0.9275092936802974,0.9666048237476809,0.11379765970431434,0.0393885668687204,0.0021909404807162933,0.00435839770606329
3.7843101024627686,0.7592158317565918,0.9245049504950495,0.9650369103369635,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10300,,,,,,,28,0.9222222222222223,0.9646840148698885,0.9237918215613383,0.9628942486085343,0.9275092936802974,0.9675324675324676,0.15957074472152405,0.03853390540593321,0.0022170984846734357,0.0019099162467840715
3.6979521115620932,0.7574808597564697,0.9220297029702971,0.9653472744285277,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10400,,,,,,,40,0.9185185185185185,0.966542750929368,0.9219330855018587,0.9628942486085343,0.9256505576208178,0.9666048237476809,0.2156396996048688,0.03844906745612083,0.0029133381736851927,0.0017347362938612233
3.687284310658773,0.7069653669993082,0.9275990099009901,0.9637989024606125,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10500,,,,,,,5,0.9222222222222223,0.9628252788104089,0.929368029739777,0.9628942486085343,0.9312267657992565,0.9656771799628943,0.06071025216744803,0.10960367507501421,0.0038837819999106194,0.0013284411892506968
3.6980860233306885,0.7489928404490153,0.9214108910891089,0.9625608945842615,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10600,,,,,,,42,0.9166666666666666,0.9609665427509294,0.9219330855018587,0.9628942486085343,0.9256505576208178,0.963821892393321,0.13377354004281433,0.02442920246522435,0.003687286862950195,0.0011892852403020645
3.740295966466268,0.7711837291717529,0.9220297029702971,0.9647271209937168,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10700,,,,,,,40,0.9203703703703704,0.9637546468401487,0.9256505576208178,0.9647495361781077,0.9200743494423792,0.9656771799628943,0.04591069479233756,0.09056171289878046,0.0025608096304038266,0.0007850308836310998
3.6686479250590005,0.7252362569173177,0.9238861386138614,0.96534669968021,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10800,,,,,,,33,0.9259259259259259,0.9656133828996283,0.9256505576208178,0.9666048237476809,0.9200743494423792,0.963821892393321,0.0920047734003878,0.08052089873116715,0.002695187498402252,0.0011516702900307724
3.65773073832194,0.754647970199585,0.9226485148514851,0.9650380598335988,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,10900,,,,,,,37,0.9166666666666666,0.966542750929368,0.929368029739777,0.9647495361781077,0.9219330855018587,0.963821892393321,0.1330929546129891,0.05101658245225324,0.005211470785802242,0.001129366258314396
3.5372374852498374,0.7844521204630533,0.9294554455445545,0.9641098413004946,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11000,,,,,,,2,0.9259259259259259,0.9656133828996283,0.9349442379182156,0.961038961038961,0.9275092936802974,0.9656771799628943,0.03552796380428779,0.0737150387041424,0.003931103312129384,0.0021715964483650222
3.61000919342041,0.7906546592712402,0.931930693069307,0.9647271209937168,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11100,,,,,,,1,0.9333333333333333,0.9637546468401487,0.929368029739777,0.963821892393321,0.9330855018587361,0.9666048237476809,0.06821029449696463,0.04348614514789329,0.0018132216210701906,0.0013280201342069236
3.7433690230051675,0.7805079619089762,0.9263613861386139,0.9616321013028394,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11200,,,,,,,11,0.9203703703703704,0.9591078066914498,0.9330855018587361,0.9619666048237476,0.9256505576208178,0.963821892393321,0.19266434094517843,0.07269622974027355,0.005216753097938054,0.0019389981013006828
3.587203025817871,0.8174191315968832,0.9226485148514851,0.9634896878656836,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11300,,,,,,,37,0.9222222222222223,0.9628252788104089,0.9275092936802974,0.9628942486085343,0.9182156133828996,0.9647495361781077,0.058023741894118075,0.06489522262118251,0.0038037875798250078,0.0008912921466431399
3.7038326263427734,0.7609525521596273,0.9282178217821783,0.9672037114947365,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11400,,,,,,,4,0.9296296296296296,0.9684014869888475,0.9330855018587361,0.9666048237476809,0.9219330855018587,0.9666048237476809,0.1449846373370583,0.04872689421867987,0.0046587604328997756,0.0008469551742250376
3.7383026281992593,0.7663324673970541,0.926980198019802,0.9656547647785035,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11500,,,,,,,8,0.9166666666666666,0.9637546468401487,0.9349442379182156,0.9656771799628943,0.929368029739777,0.9675324675324676,0.05855526060100201,0.10802268602922582,0.007652327231577043,0.0015423702811358645
3.653906265894572,0.8289032777150472,0.9288366336633663,0.9634885383690482,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11600,,,,,,,3,0.9222222222222223,0.9609665427509294,0.9349442379182156,0.9647495361781077,0.929368029739777,0.9647495361781077,0.1808475987518483,0.03831342566397823,0.005208884303151336,0.0017833202036945852
3.6704107920328775,0.8383606274922689,0.9263613861386139,0.9653449754352569,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11700,,,,,,,11,0.9203703703703704,0.9628252788104089,0.9275092936802974,0.9666048237476809,0.9312267657992565,0.9666048237476809,0.10122924689766823,0.07578329547913394,0.004507023978109468,0.0017816945699628535
3.698687791824341,0.7734473546346029,0.9245049504950495,0.9659651288700678,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11800,,,,,,,28,0.9222222222222223,0.9656133828996283,0.929368029739777,0.9675324675324676,0.9219330855018587,0.9647495361781077,0.2191542593716558,0.0899063101051758,0.0034375534085063475,0.0011630335769186352
3.86309552192688,0.6991393566131592,0.9257425742574258,0.9653461249318923,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,11900,,,,,,,18,0.9277777777777778,0.9646840148698885,0.9256505576208178,0.963821892393321,0.9237918215613383,0.9675324675324676,0.09827795169667465,0.05124775140435823,0.0016290579017897895,0.0015855355071117752
3.5452613035837808,0.510002613067627,0.9263613861386139,0.9687497844693809,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,all,,,,,,,11,0.9185185185185185,0.9684014869888475,0.9330855018587361,0.9703153988868275,0.9275092936802974,0.9675324675324676,0.3869663841168598,0.14534495710591197,0.006003794964980163,0.0011625145395447129
