mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__term_vector__select_chi2__k,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.6363182067871094,0.3487504005432129,0.8787128712871287,0.8873762986694251,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,3100,,,8,0.8734567901234568,0.8877708978328174,0.9009287925696594,0.88553750966744,0.8792569659442725,0.8901778808971385,0.8575851393188855,0.8894044856921887,0.8823529411764706,0.8839907192575406,0.09003363637938658,0.03988206954508388,0.014004135920750525,0.0023221286366475577
2.7468518257141112,0.3928706645965576,0.879950495049505,0.8875313368722748,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,3300,,,4,0.8703703703703703,0.8900928792569659,0.9102167182662538,0.8870843000773395,0.8761609907120743,0.8863109048723898,0.8544891640866873,0.8901778808971385,0.8885448916408669,0.8839907192575406,0.11224012264847748,0.0564003415548202,0.018673676585355525,0.0023575819782245496
3.1577950954437255,0.44466004371643064,0.8793316831683168,0.8864481047028654,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,3500,,,5,0.8734567901234568,0.8869969040247678,0.9040247678018576,0.8832173240525909,0.8792569659442725,0.8878576952822892,0.8544891640866873,0.8894044856921887,0.8854489164086687,0.8847641144624904,0.10060595924847732,0.01059695135440989,0.016112993071379228,0.0022046351893780214
3.1299998283386232,0.43596339225769043,0.8793316831683168,0.8869115432227355,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,3700,,,5,0.8672839506172839,0.8831269349845201,0.9071207430340558,0.880123743232792,0.8854489164086687,0.8917246713070379,0.8513931888544891,0.8932714617169374,0.8854489164086687,0.8863109048723898,0.07470296598656838,0.008475084329872741,0.018826217549017407,0.004987444633415856
3.1474367141723634,0.4422023773193359,0.8787128712871287,0.8884597702800745,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,3900,,,8,0.8672839506172839,0.8924148606811145,0.9102167182662538,0.8816705336426914,0.8792569659442725,0.8870843000773395,0.8513931888544891,0.8932714617169374,0.8854489164086687,0.8878576952822892,0.04073738848712697,0.011789095117422549,0.01956715116550675,0.004174763736163596
3.129382276535034,0.43742899894714354,0.8780940594059405,0.8867571036229854,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4100,,,12,0.8672839506172839,0.8846749226006192,0.9009287925696594,0.8824439288476411,0.8854489164086687,0.8901778808971385,0.8544891640866873,0.8917246713070379,0.8823529411764706,0.8847641144624904,0.043742600621884904,0.014069809788384926,0.01592032452109847,0.0035577916212567538
3.13419885635376,0.44417572021484375,0.880569306930693,0.8892325668819243,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4300,,,3,0.8734567901234568,0.8885448916408669,0.9071207430340558,0.8847641144624904,0.8854489164086687,0.8917246713070379,0.8544891640866873,0.8932714617169374,0.8823529411764706,0.8878576952822892,0.043109482190266564,0.01619941581053441,0.017099612924072735,0.0029951124229770656
3.1758599281311035,0.43247323036193847,0.8793316831683168,0.8887690086414344,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4500,,,5,0.8672839506172839,0.891640866873065,0.9102167182662538,0.8832173240525909,0.8823529411764706,0.8870843000773395,0.8513931888544891,0.8940448569218871,0.8854489164086687,0.8878576952822892,0.08422167437699024,0.00585829386641551,0.01962344738632088,0.00375691579728461
3.120230722427368,0.49017844200134275,0.8774752475247525,0.8884588125151147,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4700,,,14,0.8641975308641975,0.8862229102167183,0.9071207430340558,0.88553750966744,0.8761609907120743,0.8901778808971385,0.8452012383900929,0.8878576952822892,0.8947368421052632,0.8924980665119876,0.14986017317345876,0.052049777207964096,0.02188843196228014,0.0025754758898787478
3.1775558471679686,0.44608101844787595,0.8780940594059405,0.8883044926359848,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4900,,,12,0.8703703703703703,0.8885448916408669,0.9040247678018576,0.8808971384377416,0.8792569659442725,0.888631090487239,0.8513931888544891,0.8932714617169374,0.8854489164086687,0.8901778808971385,0.17804524693231993,0.010545623056765931,0.01731875202717149,0.004079551923542338
3.1987839698791505,0.4420445919036865,0.8774752475247525,0.8881498135949947,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,5100,,,14,0.8641975308641975,0.8885448916408669,0.9071207430340558,0.8824439288476411,0.8823529411764706,0.8901778808971385,0.8513931888544891,0.8924980665119876,0.8823529411764706,0.8870843000773395,0.21547921359169153,0.00990362541239765,0.018880957954623818,0.003372503132122499
3.161047887802124,0.4553523063659668,0.8787128712871287,0.889697082887374,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,5300,,,8,0.8672839506172839,0.891640866873065,0.9071207430340558,0.8839907192575406,0.8823529411764706,0.8924980665119876,0.8575851393188855,0.8955916473317865,0.8792569659442725,0.8847641144624904,0.1826178172251488,0.016225532682392296,0.01671582444350804,0.004544589283851715
3.104053497314453,0.43483948707580566,0.8824257425742574,0.8896973223286139,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,5500,,,1,0.8765432098765432,0.8931888544891641,0.913312693498452,0.8894044856921887,0.8792569659442725,0.8909512761020881,0.8575851393188855,0.8901778808971385,0.8854489164086687,0.8847641144624904,0.12677661772769463,0.006566583975814255,0.01802190788068559,0.002771873971809134
3.1247250556945803,0.44105849266052244,0.8811881188118812,0.8884594111182146,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,5700,,,2,0.8796296296296297,0.8900928792569659,0.9071207430340558,0.8839907192575406,0.8792569659442725,0.8870843000773395,0.8544891640866873,0.8909512761020881,0.8854489164086687,0.8901778808971385,0.10457795475117376,0.012103388453792208,0.016785607089786894,0.0025957998751689635
2.9712859630584716,0.39075188636779784,0.8787128712871287,0.8895425235670041,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,5900,,,8,0.8703703703703703,0.8924148606811145,0.9102167182662538,0.8863109048723898,0.8730650154798761,0.8917246713070379,0.8544891640866873,0.8932714617169374,0.8854489164086687,0.8839907192575406,0.0803612224011069,0.05401921944578344,0.018575776923812112,0.0036927756352212065
