mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__max_depth,param_clf__max_leaf_nodes,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
6.504416286945343,0.7730981111526489,0.9492574257425742,0.9697664829855728,15,40,1,3,1292,1,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9667374380750177,0.9605911330049262,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9702970297029703,0.9751243781094527,0.9660777385159011,0.9353233830845771,0.9703180212014134,0.9402985074626866,0.9724381625441696,0.22051546268146008,0.09559093235770932,0.012846421050573507,0.002085894609515469
6.518625169992447,0.7446213960647583,0.9467821782178217,0.9687943140370683,14,40,1,4,1289,45,0.9507389162561576,0.9709837225760792,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9688605803255484,0.9257425742574258,0.9702970297029703,0.9455445544554455,0.9695898161244696,0.9701492537313433,0.9660777385159011,0.9353233830845771,0.9681978798586572,0.9353233830845771,0.9703180212014134,0.3209324405917874,0.04614149397148072,0.013337663612695283,0.0017814683848360426
6.469443202018738,0.8224749863147736,0.9467821782178217,0.9696780812882602,14,40,1,3,1289,45,0.9507389162561576,0.9716914366595896,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9695682944090588,0.9257425742574258,0.9710042432814711,0.9455445544554455,0.9702970297029703,0.9701492537313433,0.9681978798586572,0.9353233830845771,0.9696113074204947,0.9353233830845771,0.9710247349823321,0.3860528497956467,0.11369389206403459,0.013337663612695283,0.0017148942365549963
6.678005516529083,0.7887149453163147,0.948019801980198,0.9734793557759851,15,65,1,3,1294,25,0.9458128078817734,0.9752300070771408,0.9556650246305419,0.970276008492569,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9745403111739745,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9717314487632509,0.9353233830845771,0.9731448763250884,0.9353233830845771,0.9759717314487633,0.1657354202928471,0.10732231651956854,0.01360394344843159,0.001734508176310463
6.908198982477188,0.8356713056564331,0.948019801980198,0.9671151813204258,15,35,1,4,1294,25,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9653220099079972,0.9605911330049262,0.970276008492569,0.9356435643564357,0.9681753889674681,0.9455445544554455,0.9681753889674681,0.9751243781094527,0.9632508833922262,0.9253731343283582,0.9653710247349824,0.9402985074626866,0.9681978798586572,0.8195419812262564,0.14486086052153863,0.014501851265706515,0.0021118202879822573
6.711892932653427,0.8113008737564087,0.9486386138613861,0.9687944390748924,15,40,1,5,1294,8,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9667374380750177,0.9556650246305419,0.9695682944090588,0.9356435643564357,0.9710042432814711,0.9455445544554455,0.9688826025459689,0.9751243781094527,0.9653710247349824,0.9353233830845771,0.9696113074204947,0.9402985074626866,0.9689045936395759,0.3870408765857192,0.1189769378952427,0.012396333112283851,0.0017433923190511482
6.665194749832153,0.7558726072311401,0.9486386138613861,0.9688827157343809,15,40,1,5,1292,8,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9695682944090588,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9688826025459689,0.9751243781094527,0.9653710247349824,0.9353233830845771,0.9696113074204947,0.9402985074626866,0.9696113074204947,0.35183275110162404,0.10058354696991785,0.012396333112283851,0.001998320746524509
6.889054656028748,0.7949749529361725,0.9467821782178217,0.9721532673110278,14,65,1,4,1294,45,0.9507389162561576,0.97310686482661,0.9556650246305419,0.970276008492569,0.9556650246305419,0.9716914366595896,0.9257425742574258,0.9731258840169731,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9353233830845771,0.9724381625441696,0.9353233830845771,0.9745583038869258,0.4707616785438699,0.11678161944307104,0.013337663612695283,0.001370283304799077
6.49412328004837,0.8018397986888885,0.9467821782178217,0.9687059748144535,14,40,1,4,1292,45,0.9507389162561576,0.9709837225760792,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9688605803255484,0.9257425742574258,0.9702970297029703,0.9455445544554455,0.9695898161244696,0.9701492537313433,0.9660777385159011,0.9353233830845771,0.9674911660777386,0.9353233830845771,0.9703180212014134,0.24129848324673342,0.09444813159946366,0.013337663612695283,0.0018258240323917316
6.673285692930222,0.77556312084198,0.9461633663366337,0.9719763387901502,14,65,1,3,1289,69,0.9507389162561576,0.97310686482661,0.9556650246305419,0.9688605803255484,0.9556650246305419,0.9716914366595896,0.9207920792079208,0.9731258840169731,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9353233830845771,0.9724381625441696,0.9353233830845771,0.9745583038869258,0.2781436944494099,0.057367505702640466,0.01437403497518648,0.001661650835169387
6.513686239719391,0.7079361379146576,0.9486386138613861,0.967468475647759,15,35,1,3,1290,8,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9653220099079972,0.9605911330049262,0.9695682944090588,0.9356435643564357,0.9688826025459689,0.9455445544554455,0.9681753889674681,0.9751243781094527,0.9632508833922262,0.9303482587064676,0.9681978798586572,0.9402985074626866,0.9681978798586572,0.1392493782716897,0.027517358904811714,0.013600418156784104,0.0019633062437289604
6.571580916643143,0.7816215753555298,0.9467821782178217,0.9686176355918387,14,40,1,4,1294,45,0.9507389162561576,0.9709837225760792,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9688605803255484,0.9257425742574258,0.9702970297029703,0.9455445544554455,0.9695898161244696,0.9701492537313433,0.9660777385159011,0.9353233830845771,0.9674911660777386,0.9353233830845771,0.9696113074204947,0.3010328931892512,0.1362987690489056,0.013337663612695283,0.0017616600908626982
7.092280268669128,0.8485143780708313,0.9455445544554455,0.9719764638279742,14,65,1,3,1290,77,0.9507389162561576,0.97310686482661,0.9556650246305419,0.9695682944090588,0.9556650246305419,0.9716914366595896,0.9207920792079208,0.9731258840169731,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9303482587064676,0.9724381625441696,0.9353233830845771,0.9738515901060071,0.9811395747039428,0.17636128622270264,0.014923955248380135,0.0013706485019554372
7.026016801595688,0.7601940929889679,0.9467821782178217,0.9673800113873202,14,35,1,3,1290,45,0.9507389162561576,0.9695682944090588,0.9556650246305419,0.9646142958244869,0.9556650246305419,0.9681528662420382,0.9257425742574258,0.9695898161244696,0.9455445544554455,0.9674681753889675,0.9701492537313433,0.9646643109540636,0.9353233830845771,0.9667844522968198,0.9353233830845771,0.9681978798586572,0.6839948083935324,0.0763071308828126,0.013337663612695283,0.0018139979314203507
7.369577050209045,0.886970579624176,0.9467821782178217,0.9670265921105916,14,35,1,5,1290,45,0.9507389162561576,0.9695682944090588,0.9556650246305419,0.9653220099079972,0.9556650246305419,0.9681528662420382,0.9257425742574258,0.9681753889674681,0.9455445544554455,0.9667609618104668,0.9701492537313433,0.9632508833922262,0.9353233830845771,0.9681978798586572,0.9353233830845771,0.9667844522968198,0.6326817376897654,0.11057025760258632,0.013337663612695283,0.0018611542506411576
7.225275903940201,0.7719734609127045,0.9461633663366337,0.9721531422732039,14,65,1,3,1294,69,0.9507389162561576,0.97310686482661,0.9556650246305419,0.9695682944090588,0.9556650246305419,0.9716914366595896,0.9257425742574258,0.9731258840169731,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9303482587064676,0.9724381625441696,0.9353233830845771,0.9752650176678446,0.6389192428812104,0.10951095459485961,0.0139560268601699,0.0016612564575641255
6.627378404140472,0.742646336555481,0.9486386138613861,0.9690594566543084,15,40,1,5,1290,8,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9695682944090588,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9695898161244696,0.9751243781094527,0.9653710247349824,0.9353233830845771,0.9696113074204947,0.9402985074626866,0.9703180212014134,0.15609939747122104,0.040608832403532344,0.012396333112283851,0.002053218038627987
6.642005115747452,0.7860786318778992,0.948019801980198,0.9735676949985999,15,65,1,3,1289,25,0.9458128078817734,0.9752300070771408,0.9556650246305419,0.970276008492569,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9745403111739745,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9717314487632509,0.9353233830845771,0.9738515901060071,0.9353233830845771,0.9759717314487633,0.3486020135636908,0.09493632345604856,0.01360394344843159,0.0017332195568096698
6.396890461444855,0.8021029531955719,0.9467821782178217,0.9695898671034693,14,40,1,3,1290,45,0.9507389162561576,0.9716914366595896,0.9556650246305419,0.9667374380750177,0.9556650246305419,0.9695682944090588,0.9257425742574258,0.9710042432814711,0.9455445544554455,0.9702970297029703,0.9701492537313433,0.9681978798586572,0.9353233830845771,0.9681978798586572,0.9353233830845771,0.9710247349823321,0.29203798701002825,0.08279260463699863,0.013337663612695283,0.0016197242460899107
6.422670781612396,0.8063983917236328,0.9455445544554455,0.9669384404004984,14,35,1,4,1291,77,0.9507389162561576,0.970276008492569,0.9556650246305419,0.9653220099079972,0.9556650246305419,0.9681528662420382,0.9207920792079208,0.9681753889674681,0.9455445544554455,0.9674681753889675,0.9701492537313433,0.9632508833922262,0.9303482587064676,0.9660777385159011,0.9353233830845771,0.9667844522968198,0.2807741297195519,0.10168190961466339,0.014923955248380135,0.0019811706168864325
6.648341953754425,0.795858234167099,0.9486386138613861,0.9725068116255804,15,65,1,5,1294,8,0.9458128078817734,0.97310686482661,0.9556650246305419,0.9695682944090588,0.9556650246305419,0.9723991507430998,0.9356435643564357,0.9738330975954739,0.9455445544554455,0.9731258840169731,0.9751243781094527,0.9710247349823321,0.9353233830845771,0.9724381625441696,0.9402985074626866,0.9745583038869258,0.3855988769323448,0.10352234780015995,0.012396333112283851,0.001481498718038506
6.423888087272644,0.7848741710186005,0.9461633663366337,0.9667616994805709,14,35,1,4,1289,69,0.9507389162561576,0.970276008492569,0.9556650246305419,0.9653220099079972,0.9556650246305419,0.9681528662420382,0.9207920792079208,0.9674681753889675,0.9455445544554455,0.9674681753889675,0.9701492537313433,0.9625441696113074,0.9353233830845771,0.9660777385159011,0.9353233830845771,0.9667844522968198,0.19634244816823865,0.07473851927377426,0.01437403497518648,0.0021098730342030843
6.535365134477615,0.7601937353610992,0.9461633663366337,0.9671151813204258,14,35,1,4,1294,69,0.9507389162561576,0.970276008492569,0.9556650246305419,0.9653220099079972,0.9556650246305419,0.9681528662420382,0.9257425742574258,0.9688826025459689,0.9455445544554455,0.9674681753889675,0.9701492537313433,0.9632508833922262,0.9303482587064676,0.9660777385159011,0.9353233830845771,0.9674911660777386,0.1026624035954948,0.0755603199539593,0.0139560268601699,0.002051886793668729
6.983884751796722,0.8574051558971405,0.9486386138613861,0.9697664829855728,15,40,1,3,1291,8,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9667374380750177,0.9556650246305419,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9702970297029703,0.9751243781094527,0.9660777385159011,0.9353233830845771,0.9703180212014134,0.9402985074626866,0.9724381625441696,0.4482839646368333,0.12747317783149584,0.012396333112283851,0.002085894609515469
6.5841822028160095,0.7776361703872681,0.9455445544554455,0.9717113211223056,14,65,1,5,1290,77,0.9458128078817734,0.97310686482661,0.9556650246305419,0.9688605803255484,0.9556650246305419,0.9716914366595896,0.9207920792079208,0.9731258840169731,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9353233830845771,0.9724381625441696,0.9353233830845771,0.9724381625441696,0.41709455977476284,0.10253153328846622,0.01426938955973003,0.0013726584830541554
6.492368847131729,0.7929316759109497,0.9467821782178217,0.9687943140370683,14,40,1,4,1290,45,0.9507389162561576,0.9709837225760792,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9688605803255484,0.9257425742574258,0.9702970297029703,0.9455445544554455,0.9695898161244696,0.9701492537313433,0.9660777385159011,0.9353233830845771,0.9681978798586572,0.9353233830845771,0.9703180212014134,0.28082287430471453,0.09494534677533821,0.013337663612695283,0.0017814683848360426
6.581423103809357,0.8820226192474365,0.9492574257425742,0.9697664829855728,15,40,1,3,1290,1,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9667374380750177,0.9605911330049262,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9702970297029703,0.9751243781094527,0.9660777385159011,0.9353233830845771,0.9703180212014134,0.9402985074626866,0.9724381625441696,0.15681304612967473,0.12695257128862347,0.012846421050573507,0.002085894609515469
6.42465403676033,0.8114364445209503,0.9467821782178217,0.969678206326084,14,40,1,3,1292,45,0.9507389162561576,0.9716914366595896,0.9556650246305419,0.9667374380750177,0.9556650246305419,0.9695682944090588,0.9257425742574258,0.9710042432814711,0.9455445544554455,0.9702970297029703,0.9701492537313433,0.9689045936395759,0.9353233830845771,0.9689045936395759,0.9353233830845771,0.9703180212014134,0.34337716763936055,0.09681980252382474,0.013337663612695283,0.001434439243341681
6.456658184528351,0.8708752393722534,0.9492574257425742,0.9697664829855728,15,40,1,3,1293,1,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9667374380750177,0.9605911330049262,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9702970297029703,0.9751243781094527,0.9660777385159011,0.9353233830845771,0.9703180212014134,0.9402985074626866,0.9724381625441696,0.19445365239383017,0.17526206420456664,0.012846421050573507,0.002085894609515469
6.6920579969882965,0.7676980197429657,0.9486386138613861,0.9675569399081978,15,35,1,3,1291,8,0.9458128078817734,0.9688605803255484,0.9556650246305419,0.9653220099079972,0.9605911330049262,0.9695682944090588,0.9356435643564357,0.9688826025459689,0.9455445544554455,0.9681753889674681,0.9751243781094527,0.9632508833922262,0.9303482587064676,0.9681978798586572,0.9402985074626866,0.9681978798586572,0.5624659102225439,0.053812271732824955,0.013600418156784104,0.0020075958507225294
6.564183801412582,0.7733572423458099,0.9486386138613861,0.9688827782090788,15,40,1,4,1294,8,0.9458128078817734,0.9695682944090588,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9695898161244696,0.9751243781094527,0.9653710247349824,0.9353233830845771,0.9689045936395759,0.9402985074626866,0.9696113074204947,0.439823347661178,0.08155864046457398,0.012396333112283851,0.00199737046398543
6.834839105606079,0.891117662191391,0.9492574257425742,0.9697664829855728,15,40,1,3,1289,1,0.9458128078817734,0.970276008492569,0.9556650246305419,0.9667374380750177,0.9605911330049262,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9702970297029703,0.9751243781094527,0.9660777385159011,0.9353233830845771,0.9703180212014134,0.9402985074626866,0.9724381625441696,0.4773372137082653,0.13835312961953292,0.012846421050573507,0.002085894609515469
7.1214101910591125,0.7765858471393585,0.9486386138613861,0.9729492579655983,15,65,1,4,1293,8,0.9458128078817734,0.9745222929936306,0.9556650246305419,0.9709837225760792,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9738330975954739,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9703180212014134,0.9353233830845771,0.9731448763250884,0.9402985074626866,0.9738515901060071,0.263453974525068,0.0721088105906085,0.013116768868783374,0.0013997676102054486
6.906196087598801,0.8569076061248779,0.9461633663366337,0.9721531422732039,14,65,1,3,1293,69,0.9507389162561576,0.97310686482661,0.9556650246305419,0.9695682944090588,0.9556650246305419,0.9716914366595896,0.9257425742574258,0.9731258840169731,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9303482587064676,0.9724381625441696,0.9353233830845771,0.9752650176678446,0.38070499030015115,0.11335307342223828,0.0139560268601699,0.0016612564575641255
6.767603516578674,0.9096363186836243,0.948019801980198,0.9668497261528401,15,35,1,5,1290,25,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9646142958244869,0.9556650246305419,0.9695682944090588,0.9356435643564357,0.9674681753889675,0.9455445544554455,0.9667609618104668,0.9751243781094527,0.9639575971731449,0.9303482587064676,0.9674911660777386,0.9402985074626866,0.9667844522968198,0.27528170986055306,0.16138429877667862,0.013147017097915041,0.001705007722254742
6.804388165473938,0.8189590275287628,0.948019801980198,0.9669381279385812,15,35,1,5,1292,25,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9653220099079972,0.9556650246305419,0.9695682944090588,0.9356435643564357,0.9681753889674681,0.9455445544554455,0.9653465346534653,0.9751243781094527,0.9646643109540636,0.9303482587064676,0.9674911660777386,0.9402985074626866,0.9667844522968198,0.21667195201629608,0.0965158397527035,0.013147017097915041,0.0016034687945681771
6.792036294937134,0.8357624411582947,0.9486386138613861,0.9668497261528401,15,35,1,5,1293,8,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9653220099079972,0.9605911330049262,0.9688605803255484,0.9356435643564357,0.9681753889674681,0.9455445544554455,0.9660537482319661,0.9751243781094527,0.9639575971731449,0.9303482587064676,0.9674911660777386,0.9402985074626866,0.9667844522968198,0.2959904468496752,0.0729366192536607,0.013600418156784104,0.00155107640680849
6.463551580905914,0.7951821684837341,0.9467821782178217,0.9688826533481116,14,40,1,5,1290,45,0.9507389162561576,0.9709837225760792,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.9695682944090588,0.9257425742574258,0.9702970297029703,0.9455445544554455,0.9681753889674681,0.9701492537313433,0.9660777385159011,0.9353233830845771,0.9710247349823321,0.9353233830845771,0.9689045936395759,0.28556394234381965,0.06494164187897072,0.013337663612695283,0.0018701947484240245
6.606000155210495,0.7941009402275085,0.9486386138613861,0.9728609187429834,15,65,1,4,1294,8,0.9458128078817734,0.9745222929936306,0.9556650246305419,0.9709837225760792,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9738330975954739,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9696113074204947,0.9353233830845771,0.9731448763250884,0.9402985074626866,0.9738515901060071,0.3551570522153986,0.11576310365609654,0.013116768868783374,0.001574439236958022
6.500348150730133,0.7341031730175018,0.9474009900990099,0.967203333030519,14,35,1,5,1292,39,0.9507389162561576,0.9695682944090588,0.9556650246305419,0.9653220099079972,0.9556650246305419,0.9681528662420382,0.9306930693069307,0.9688826025459689,0.9455445544554455,0.9667609618104668,0.9701492537313433,0.9632508833922262,0.9353233830845771,0.9689045936395759,0.9353233830845771,0.9667844522968198,0.34987762291510716,0.062359628426307524,0.01243119679850422,0.0019918985167165864
6.609858363866806,0.777741551399231,0.948019801980198,0.9729492579655983,15,65,1,4,1292,25,0.9458128078817734,0.9745222929936306,0.9556650246305419,0.9709837225760792,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9738330975954739,0.9455445544554455,0.9731258840169731,0.9751243781094527,0.9703180212014134,0.9353233830845771,0.9731448763250884,0.9402985074626866,0.9738515901060071,0.13103053812533896,0.08730981660670109,0.013131357648826123,0.0013997676102054486
6.651666700839996,0.8051022291183472,0.9486386138613861,0.9728607937051594,15,65,1,4,1291,8,0.9458128078817734,0.9738145789101204,0.9556650246305419,0.9709837225760792,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9738330975954739,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9703180212014134,0.9353233830845771,0.9731448763250884,0.9402985074626866,0.9738515901060071,0.287764167240402,0.10734879881670475,0.013116768868783374,0.0013175037303198758
6.502566784620285,0.7513110041618347,0.9467821782178217,0.9716227943871691,14,65,1,5,1293,45,0.9458128078817734,0.97310686482661,0.9556650246305419,0.9688605803255484,0.9556650246305419,0.9709837225760792,0.9306930693069307,0.9724186704384724,0.9455445544554455,0.9717114568599717,0.9701492537313433,0.9703180212014134,0.9353233830845771,0.9724381625441696,0.9353233830845771,0.9731448763250884,0.3096913668125268,0.06934569224077555,0.012372104241388692,0.001394900346698022
6.788468152284622,0.8278664350509644,0.9486386138613861,0.9727723920078468,15,65,1,4,1289,8,0.9458128078817734,0.9745222929936306,0.9556650246305419,0.970276008492569,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9738330975954739,0.9504950495049505,0.9724186704384724,0.9751243781094527,0.9703180212014134,0.9353233830845771,0.9731448763250884,0.9402985074626866,0.9738515901060071,0.2747741970326771,0.12035759875900227,0.013116768868783374,0.0015393911988213242
6.598834186792374,0.7503525018692017,0.948019801980198,0.9736561592590387,15,65,1,3,1293,25,0.9458128078817734,0.9752300070771408,0.9556650246305419,0.9709837225760792,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9745403111739745,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9717314487632509,0.9353233830845771,0.9738515901060071,0.9353233830845771,0.9759717314487633,0.42692742907393433,0.06634658151063814,0.01360394344843159,0.001573670322852825
6.655714720487595,0.8620020151138306,0.948019801980198,0.9735676949985999,15,65,1,3,1292,25,0.9458128078817734,0.9752300070771408,0.9556650246305419,0.970276008492569,0.9556650246305419,0.9738145789101204,0.9306930693069307,0.9745403111739745,0.9504950495049505,0.9731258840169731,0.9751243781094527,0.9717314487632509,0.9353233830845771,0.9738515901060071,0.9353233830845771,0.9759717314487633,0.3935734097251872,0.10616187429281382,0.01360394344843159,0.0017332195568096698
6.392694532871246,0.8013312816619873,0.948019801980198,0.9672919222403533,15,35,1,4,1293,25,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9653220099079972,0.9605911330049262,0.970276008492569,0.9356435643564357,0.9688826025459689,0.9455445544554455,0.9681753889674681,0.9751243781094527,0.9632508833922262,0.9253731343283582,0.9660777385159011,0.9402985074626866,0.9681978798586572,0.2483565982762751,0.08222569347940226,0.014501851265706515,0.002105419302639652
6.446667641401291,0.8188910484313965,0.9492574257425742,0.9667615119680493,15,35,1,5,1294,1,0.9458128078817734,0.9681528662420382,0.9556650246305419,0.9653220099079972,0.9605911330049262,0.9695682944090588,0.9356435643564357,0.9681753889674681,0.9455445544554455,0.9660537482319661,0.9751243781094527,0.9625441696113074,0.9353233830845771,0.9674911660777386,0.9402985074626866,0.9667844522968198,0.23770171941487706,0.06829961042662261,0.012846421050573507,0.002021909251667854
6.354380548000336,0.7689103186130524,0.9474009900990099,0.9688827157343809,15,40,1,4,1292,39,0.9458128078817734,0.9695682944090588,0.9556650246305419,0.9660297239915074,0.9556650246305419,0.970276008492569,0.9356435643564357,0.9717114568599717,0.9455445544554455,0.9688826025459689,0.9751243781094527,0.9653710247349824,0.9253731343283582,0.9689045936395759,0.9402985074626866,0.9703180212014134,0.16304627602253718,0.102427823716452,0.014050285348617023,0.002029321782770137
