mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__term_vector__select_chi2__k,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.614775466918945,0.34526700973510743,0.8787128712871287,0.8883048517978447,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4350,,,10,0.8734567901234568,0.8908668730650154,0.9040247678018576,0.8778035576179428,0.8792569659442725,0.8863109048723898,0.8544891640866873,0.897138437741686,0.8823529411764706,0.8894044856921887,0.06609723067622872,0.04638442728312256,0.015924528583707163,0.00632547851307121
2.593661975860596,0.3498392581939697,0.8824257425742574,0.8895418052432843,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4355,,,3,0.8734567901234568,0.8877708978328174,0.9102167182662538,0.88553750966744,0.8885448916408669,0.8924980665119876,0.8575851393188855,0.8932714617169374,0.8823529411764706,0.888631090487239,0.0466598950131072,0.04472652356154888,0.01735857978075827,0.002920606635010912
2.630263662338257,0.32567539215087893,0.8818069306930693,0.889542403846384,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4360,,,4,0.8765432098765432,0.891640866873065,0.9102167182662538,0.8816705336426914,0.8823529411764706,0.8901778808971385,0.8513931888544891,0.8932714617169374,0.8885448916408669,0.8909512761020881,0.06417340298742509,0.0075974047607071495,0.018997290205418047,0.004066067198042711
2.603897285461426,0.3535894870758057,0.8787128712871287,0.8872214999078152,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4365,,,10,0.8641975308641975,0.8869969040247678,0.9102167182662538,0.8863109048723898,0.8823529411764706,0.888631090487239,0.8544891640866873,0.8894044856921887,0.8823529411764706,0.8847641144624904,0.09517866751564627,0.038064240456212824,0.019057825356789588,0.0016535260743329304
2.6086044788360594,0.3346126079559326,0.879950495049505,0.8870671800286851,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4370,,,7,0.8734567901234568,0.8893188854489165,0.9040247678018576,0.8793503480278422,0.8854489164086687,0.8894044856921887,0.8513931888544891,0.8924980665119876,0.8854489164086687,0.8847641144624904,0.14187865474641242,0.007684747037670606,0.017302759813700105,0.0045799849386234485
2.575354290008545,0.35584263801574706,0.880569306930693,0.8883042531947446,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4375,,,5,0.8672839506172839,0.8869969040247678,0.9071207430340558,0.8847641144624904,0.8823529411764706,0.8894044856921887,0.8606811145510835,0.8940448569218871,0.8854489164086687,0.8863109048723898,0.07155000322498473,0.04739545027556957,0.016147759926365614,0.003236671881133275
2.804502010345459,0.44054388999938965,0.8836633663366337,0.887067060308065,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4380,,,1,0.8703703703703703,0.8885448916408669,0.9102167182662538,0.8816705336426914,0.8885448916408669,0.8870843000773395,0.8606811145510835,0.8894044856921887,0.8885448916408669,0.888631090487239,0.1920535384770236,0.012904446063517837,0.017072032399966092,0.002800590314046534
3.184142732620239,0.45361690521240233,0.880569306930693,0.8875304988279351,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4385,,,5,0.8641975308641975,0.8846749226006192,0.9071207430340558,0.8808971384377416,0.8823529411764706,0.8940448569218871,0.8575851393188855,0.8940448569218871,0.891640866873065,0.8839907192575406,0.1983963782081858,0.020028511118996287,0.018038120982180123,0.0054691781432982525
3.156669092178345,0.4522951602935791,0.8793316831683168,0.8887685297589545,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4390,,,9,0.8734567901234568,0.8885448916408669,0.9102167182662538,0.8870843000773395,0.8699690402476781,0.8870843000773395,0.8544891640866873,0.8917246713070379,0.8885448916408669,0.8894044856921887,0.061880750893280795,0.015348350918256804,0.01885258227924579,0.001724325146255679
3.2019976139068604,0.46678814888000486,0.8768564356435643,0.887221978790295,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4395,,,13,0.8641975308641975,0.8900928792569659,0.9040247678018576,0.8785769528228925,0.8792569659442725,0.8863109048723898,0.8513931888544891,0.8940448569218871,0.8854489164086687,0.8870843000773395,0.12591335173543047,0.037330544718278055,0.018032336349538457,0.005106451225206017
3.1649035930633547,0.46623973846435546,0.8836633663366337,0.8887684100383346,gini,11,log2,55,1e-05,2,3,0.0,1000,,,,,Pipeline,4400,,,1,0.8765432098765432,0.8877708978328174,0.9102167182662538,0.8847641144624904,0.8854489164086687,0.8901778808971385,0.8575851393188855,0.8940448569218871,0.8885448916408669,0.8870843000773395,0.08898214371089619,0.0466953973466694,0.01710041021385963,0.003152558955400269
