mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractPosTokLemSyn__select_chi2__k,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.130529356002808,0.8025030136108399,0.9288366336633663,0.9639545157420644,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41310,,,,,,,5,0.9166666666666666,0.9659442724458205,0.9597523219814241,0.962877030162413,0.9256965944272446,0.9651972157772621,0.913312693498452,0.9613302397525135,0.9287925696594427,0.9644238205723125,0.29211262195045756,0.0626973253673005,0.016458203496914764,0.0016596072899940425
4.494611215591431,0.8434407234191894,0.9232673267326733,0.9642635146621844,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41320,,,,,,,11,0.9074074074074074,0.9636222910216719,0.9535603715170279,0.962877030162413,0.9256965944272446,0.962877030162413,0.9071207430340558,0.9651972157772621,0.9226006191950464,0.9667440061871616,0.3275479633200489,0.12365952672393721,0.01694787952802282,0.0015020307767250358
5.48453950881958,0.8928683757781982,0.9238861386138614,0.9633360390193444,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41330,,,,,,,10,0.9290123456790124,0.9674922600619195,0.9442724458204335,0.962877030162413,0.9164086687306502,0.9574632637277649,0.9102167182662538,0.9613302397525135,0.9195046439628483,0.9675174013921114,0.49675607226640184,0.11807872029290933,0.011861605150885069,0.003833572070591152
5.250645923614502,1.058241319656372,0.9300742574257426,0.9637993578185945,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41340,,,,,,,3,0.9259259259259259,0.9628482972136223,0.9566563467492261,0.9636504253673627,0.9195046439628483,0.9636504253673627,0.9164086687306502,0.9667440061871616,0.9318885448916409,0.9621036349574633,0.31556965640743645,0.216318481847284,0.014317761117860022,0.001580842057933542
5.378713369369507,0.9617139339447022,0.9313118811881188,0.9668936569621133,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41350,,,,,,,1,0.9290123456790124,0.9674922600619195,0.9473684210526315,0.9621036349574633,0.9256965944272446,0.9698375870069605,0.913312693498452,0.9651972157772621,0.9411764705882353,0.9698375870069605,0.3018477884515163,0.12131193493534655,0.011962324260846622,0.002950050758468281
5.400633335113525,0.951569652557373,0.9257425742574258,0.9642632752209443,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41360,,,,,,,9,0.9290123456790124,0.9620743034055728,0.9535603715170279,0.9605568445475638,0.9226006191950464,0.9644238205723125,0.9009287925696594,0.9651972157772621,0.9226006191950464,0.9690641918020109,0.3608710851526272,0.13688261851219657,0.016847214299817132,0.0029146542071404468
5.466531658172608,0.8744218826293946,0.9282178217821783,0.9631806416546347,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41370,,,,,,,6,0.9166666666666666,0.9628482972136223,0.9504643962848297,0.9613302397525135,0.9164086687306502,0.9613302397525135,0.9256965944272446,0.9636504253673627,0.9318885448916409,0.9667440061871616,0.32488777771355076,0.07790231350825084,0.012550311536552632,0.001993825005091186
5.700466632843018,0.840169620513916,0.9313118811881188,0.9675126125673129,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41380,,,,,,,1,0.9259259259259259,0.9690402476780186,0.9597523219814241,0.9667440061871616,0.9256965944272446,0.9675174013921114,0.9195046439628483,0.9659706109822119,0.9256965944272446,0.9682907965970611,0.4203683889179385,0.08253830546650315,0.014420727492399938,0.0010869946646163361
5.642420434951783,0.8802656650543212,0.9263613861386139,0.9653467468315938,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41390,,,,,,,8,0.9135802469135802,0.9667182662538699,0.9597523219814241,0.9636504253673627,0.9226006191950464,0.962877030162413,0.9102167182662538,0.9636504253673627,0.9256965944272446,0.9698375870069605,0.3669535968755129,0.12510088729117597,0.017624368454819805,0.0026039671446629518
5.718215370178223,0.8780377864837646,0.9300742574257426,0.9633352009750047,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41400,,,,,,,3,0.9259259259259259,0.9620743034055728,0.9628482972136223,0.9644238205723125,0.9164086687306502,0.9659706109822119,0.9226006191950464,0.962877030162413,0.9226006191950464,0.9613302397525135,0.3164702448447644,0.07906819056739328,0.01666732375682855,0.001670337164259608
5.727097511291504,0.7851824283599853,0.9282178217821783,0.9675129717291728,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41410,,,,,,,6,0.9228395061728395,0.9713622291021672,0.9566563467492261,0.9636504253673627,0.9164086687306502,0.9690641918020109,0.9102167182662538,0.9644238205723125,0.934984520123839,0.9690641918020109,0.38680535216294804,0.04600255579260156,0.01640863184969511,0.0029695612140303593
