mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractPosTokLemSyn__vectorizer__ngram_range,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10.545645427703857,0.6641756534576416,0.9207920792079208,1.0,gini,1000,Pipeline,"(1, 1)",,,,,,,2,0.9104938271604939,1.0,0.9442724458204335,1.0,0.9195046439628483,1.0,0.9195046439628483,1.0,0.9102167182662538,1.0,0.645796564791891,0.09229760269710904,0.012428877126879368,0.0
30.945243787765502,1.04223952293396,0.9071782178217822,1.0,gini,1000,Pipeline,"(2, 2)",,,,,,,4,0.8981481481481481,1.0,0.934984520123839,1.0,0.9040247678018576,1.0,0.9071207430340558,1.0,0.891640866873065,1.0,0.6462892615828314,0.13633951808532677,0.014870489339005944,0.0
49.42163443565369,1.1218166828155518,0.7580445544554455,1.0,gini,1000,Pipeline,"(3, 3)",,,,,,,6,0.7654320987654321,1.0,0.7616099071207431,1.0,0.7430340557275542,1.0,0.7739938080495357,1.0,0.7461300309597523,1.0,1.6511195836005303,0.20681058910050135,0.011736095783904912,0.0
34.461470985412596,1.558321475982666,0.9176980198019802,1.0,gini,1000,Pipeline,"(1, 2)",,,,,,,3,0.8950617283950617,1.0,0.9473684210526315,1.0,0.9164086687306502,1.0,0.9195046439628483,1.0,0.9102167182662538,1.0,2.4704798558465333,0.20907174149773441,0.01705471469202026,0.0
52.821431684494016,2.289151430130005,0.9220297029702971,1.0,gini,1000,Pipeline,"(1, 3)",,,,,,,1,0.9074074074074074,1.0,0.9597523219814241,1.0,0.9071207430340558,1.0,0.9195046439628483,1.0,0.9164086687306502,1.0,2.2081661561152153,0.2339865492680579,0.01947585259914805,0.0
48.1381356716156,1.3190865516662598,0.8892326732673267,1.0,gini,1000,Pipeline,"(2, 3)",,,,,,,5,0.8765432098765432,1.0,0.9226006191950464,1.0,0.8699690402476781,1.0,0.8978328173374613,1.0,0.8792569659442725,1.0,8.428828001795683,0.4169403303269599,0.01907028923879124,0.0
