mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__max_depth,param_clf__max_leaf_nodes,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
6.510550230741501,0.9128785133361816,0.9560643564356436,0.9870935349297476,14,35,1,3,1289,86,0.9507389162561576,0.9865534324133051,0.9704433497536946,0.9872611464968153,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.9886845827439887,0.9504950495049505,0.9851485148514851,0.9651741293532339,0.9851590106007068,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9879858657243816,0.6618770045273671,0.11809142955182908,0.012539841023280393,0.001309267339006532
9.128037244081497,1.149196743965149,0.9573019801980198,0.9871819991901865,14,35,1,3,1290,16,0.9556650246305419,0.9865534324133051,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.9886845827439887,0.9504950495049505,0.9851485148514851,0.9701492537313433,0.9851590106007068,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9879858657243816,1.0073164820876406,0.1679015954445513,0.012904513973761883,0.0013411255382168171
8.615057677030563,1.183409333229065,0.9573019801980198,0.9870936599675717,14,35,1,3,1291,16,0.9556650246305419,0.9865534324133051,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.9886845827439887,0.9504950495049505,0.9851485148514851,0.9701492537313433,0.9851590106007068,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9872791519434629,0.5886050218671234,0.14509945703175484,0.012904513973761883,0.0013081355234030355
8.395516723394394,1.2011759579181671,0.9573019801980198,0.9870936599675717,14,35,1,3,1292,16,0.9556650246305419,0.9865534324133051,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.9886845827439887,0.9504950495049505,0.9851485148514851,0.9701492537313433,0.9851590106007068,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9872791519434629,0.8378074950515417,0.12149991291454797,0.012904513973761883,0.0013081355234030355
9.668107628822327,1.2578779757022858,0.9573019801980198,0.9870936599675717,14,35,1,3,1293,16,0.9556650246305419,0.9865534324133051,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.9886845827439887,0.9504950495049505,0.9851485148514851,0.9701492537313433,0.9851590106007068,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9872791519434629,0.7206055224122093,0.1988104689528032,0.012904513973761883,0.0013081355234030355
10.545295178890228,1.1465680301189423,0.9573019801980198,0.9871819991901865,14,35,1,3,1294,16,0.9556650246305419,0.9865534324133051,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.9886845827439887,0.9504950495049505,0.9851485148514851,0.9701492537313433,0.9851590106007068,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9879858657243816,1.961650364822901,0.22014434328669893,0.012904513973761883,0.0013411255382168171
8.762558460235596,1.0036380290985107,0.9560643564356436,0.9870050082830395,14,35,1,4,1289,86,0.9507389162561576,0.9858457183297947,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.987977369165488,0.9504950495049505,0.9837340876944838,0.9651741293532339,0.9858657243816255,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9886925795053003,0.7756561112693984,0.12372544369487362,0.012539841023280393,0.001617580174953256
7.567005693912506,0.9912777841091156,0.9566831683168316,0.9870050082830395,14,35,1,4,1290,55,0.9556650246305419,0.9858457183297947,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.987977369165488,0.9504950495049505,0.9837340876944838,0.9651741293532339,0.9858657243816255,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9886925795053003,0.4466519478238214,0.13388151610702306,0.012382331275801439,0.001617580174953256
7.357607454061508,0.9614773094654083,0.9566831683168316,0.9868282673631121,14,35,1,4,1291,55,0.9556650246305419,0.9858457183297947,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.987977369165488,0.9504950495049505,0.983026874115983,0.9651741293532339,0.9858657243816255,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9879858657243816,0.28611236033034093,0.1078878457734161,0.012382331275801439,0.0017292860087872357
7.317337363958359,0.9883557856082916,0.9566831683168316,0.9868282673631121,14,35,1,4,1292,55,0.9556650246305419,0.9858457183297947,0.9704433497536946,0.9879688605803255,0.9753694581280788,0.9886765746638358,0.9356435643564357,0.987977369165488,0.9504950495049505,0.983026874115983,0.9651741293532339,0.9858657243816255,0.9552238805970149,0.9872791519434629,0.945273631840796,0.9879858657243816,0.20520674831165,0.12780047410538178,0.012382331275801439,0.0017292860087872357
