mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractPosTokLemSyn__select_chi2__k,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.144396734237671,0.7630178928375244,0.9245049504950495,0.9641100328273939,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41250,,,,,,,7,0.9135802469135802,0.9713622291021672,0.9535603715170279,0.9597834493426141,0.9256965944272446,0.962877030162413,0.913312693498452,0.9667440061871616,0.9164086687306502,0.9597834493426141,0.29176876324807166,0.07832912989040264,0.015201691341101914,0.0044382679356071075
4.438756132125855,0.9252099990844727,0.9263613861386139,0.962252208246835,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41270,,,,,,,5,0.9228395061728395,0.9605263157894737,0.9535603715170279,0.962877030162413,0.9071207430340558,0.9582366589327146,0.9256965944272446,0.9636504253673627,0.9226006191950464,0.9659706109822119,0.35769348831708714,0.06364363663481785,0.015075217480881638,0.0026561352944942957
4.319262599945068,0.8069143772125245,0.9189356435643564,0.9644183134237941,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41290,,,,,,,11,0.9135802469135802,0.9643962848297214,0.9442724458204335,0.9644238205723125,0.9102167182662538,0.9621036349574633,0.9040247678018576,0.9651972157772621,0.9226006191950464,0.9659706109822119,0.30418094297759457,0.07839535054457487,0.01401356876775592,0.0012941845754176691
5.023649549484253,0.8691377639770508,0.9288366336633663,0.9639545157420644,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41310,,,,,,,2,0.9166666666666666,0.9659442724458205,0.9597523219814241,0.962877030162413,0.9256965944272446,0.9651972157772621,0.913312693498452,0.9613302397525135,0.9287925696594427,0.9644238205723125,0.5330823838431815,0.08879191435518467,0.016458203496914764,0.0016596072899940425
5.380629253387451,0.8334567070007324,0.9238861386138614,0.9633360390193444,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41330,,,,,,,9,0.9290123456790124,0.9674922600619195,0.9442724458204335,0.962877030162413,0.9164086687306502,0.9574632637277649,0.9102167182662538,0.9613302397525135,0.9195046439628483,0.9675174013921114,0.26032945992535894,0.08431187923249224,0.011861605150885069,0.003833572070591152
5.34941987991333,0.9069762706756592,0.9313118811881188,0.9668936569621133,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41350,,,,,,,1,0.9290123456790124,0.9674922600619195,0.9473684210526315,0.9621036349574633,0.9256965944272446,0.9698375870069605,0.913312693498452,0.9651972157772621,0.9411764705882353,0.9698375870069605,0.3166133313932812,0.1083163007035865,0.011962324260846622,0.002950050758468281
5.377895736694336,0.9663043022155762,0.9282178217821783,0.9631806416546347,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41370,,,,,,,3,0.9166666666666666,0.9628482972136223,0.9504643962848297,0.9613302397525135,0.9164086687306502,0.9613302397525135,0.9256965944272446,0.9636504253673627,0.9318885448916409,0.9667440061871616,0.14950669984301565,0.058976509360349046,0.012550311536552632,0.001993825005091186
5.444660711288452,0.9437390804290772,0.9263613861386139,0.9653467468315938,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41390,,,,,,,5,0.9135802469135802,0.9667182662538699,0.9597523219814241,0.9636504253673627,0.9226006191950464,0.962877030162413,0.9102167182662538,0.9636504253673627,0.9256965944272446,0.9698375870069605,0.3472425263842014,0.11322590927254185,0.017624368454819805,0.0026039671446629518
5.383788919448852,0.9620462894439697,0.9282178217821783,0.9675129717291728,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41410,,,,,,,3,0.9228395061728395,0.9713622291021672,0.9566563467492261,0.9636504253673627,0.9164086687306502,0.9690641918020109,0.9102167182662538,0.9644238205723125,0.934984520123839,0.9690641918020109,0.3393021255486462,0.14498870727678226,0.01640863184969511,0.0029695612140303593
5.625777673721314,0.8349205017089844,0.9245049504950495,0.9637995972598343,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41430,,,,,,,7,0.9104938271604939,0.9643962848297214,0.9535603715170279,0.9605568445475638,0.934984520123839,0.9659706109822119,0.9040247678018576,0.962877030162413,0.9195046439628483,0.9651972157772621,0.4156123472621509,0.051754575366103166,0.01785727817919306,0.001917772111657101
5.441203880310058,0.7932920455932617,0.9238861386138614,0.9642636343828043,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,41450,,,,,,,9,0.9104938271604939,0.9643962848297214,0.9566563467492261,0.9659706109822119,0.9102167182662538,0.9636504253673627,0.9102167182662538,0.9621036349574633,0.9318885448916409,0.9651972157772621,0.559877603028947,0.18017810167137716,0.018387461429219685,0.0013300046831618796
