mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__criterion,param_clf__max_depth,param_clf__max_features,param_clf__max_leaf_nodes,param_clf__min_impurity_split,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__min_weight_fraction_leaf,param_clf__n_estimators,param_union__abstractPosTokLemSyn,param_union__abstractPosTokLemSyn__select_chi2__k,param_union__abstractWordCount,param_union__char_ngrams,param_union__keyword_vector,param_union__term_vector,param_union__titleWordCount,param_union__word_ngrams,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.134836053848266,0.6985626697540284,0.9275990099009901,0.9602418595964457,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,34900,,,,,,,4,0.9351851851851852,0.9636222910216719,0.9504643962848297,0.9597834493426141,0.9256965944272446,0.9597834493426141,0.9009287925696594,0.9574632637277649,0.9256965944272446,0.9605568445475638,0.2945932101033025,0.0423958062056674,0.016113901396415095,0.0019833006359689055
4.323857975006104,0.6935668468475342,0.9245049504950495,0.962561925490675,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,34920,,,,,,,8,0.9104938271604939,0.9628482972136223,0.9473684210526315,0.9636504253673627,0.9226006191950464,0.9605568445475638,0.9102167182662538,0.9621036349574633,0.9318885448916409,0.9636504253673627,0.3987426273645449,0.06463731793171218,0.014009621818093065,0.001156032225161645
4.4487261295318605,0.7863452434539795,0.9226485148514851,0.961788889447585,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,34940,,,,,,,11,0.9166666666666666,0.9651702786377709,0.9597523219814241,0.9621036349574633,0.9164086687306502,0.9582366589327146,0.9071207430340558,0.962877030162413,0.913312693498452,0.9605568445475638,0.083512561881567,0.11756006262618665,0.0188610146859125,0.0023174634440787144
5.1840990543365475,1.0058175086975099,0.9257425742574258,0.9636449182188445,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,34960,,,,,,,5,0.9166666666666666,0.9643962848297214,0.9566563467492261,0.9605568445475638,0.9256965944272446,0.9659706109822119,0.9102167182662538,0.9644238205723125,0.9195046439628483,0.962877030162413,0.26979329940542646,0.23123552357854232,0.016232306006465136,0.0018278916027065233
5.57151165008545,0.8353108882904052,0.9245049504950495,0.9619435684885751,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,34980,,,,,,,8,0.9074074074074074,0.9651702786377709,0.9597523219814241,0.9597834493426141,0.913312693498452,0.9590100541376644,0.913312693498452,0.9621036349574633,0.9287925696594427,0.9636504253673627,0.233928038014101,0.06973278629029277,0.018991621627414173,0.002307477464149838
5.462501144409179,0.8677027225494385,0.9306930693069307,0.9638000761423143,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,35000,,,,,,,1,0.9197530864197531,0.9674922600619195,0.9659442724458205,0.9621036349574633,0.9226006191950464,0.9590100541376644,0.9071207430340558,0.9636504253673627,0.9380804953560371,0.9667440061871616,0.11299141660385932,0.03586525464144462,0.020184925395093263,0.0031030167598090183
5.5136114120483395,0.8180421829223633,0.9294554455445545,0.9619438079298149,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,35020,,,,,,,3,0.9197530864197531,0.9667182662538699,0.9597523219814241,0.9582366589327146,0.9164086687306502,0.9597834493426141,0.9102167182662538,0.962877030162413,0.9411764705882353,0.9621036349574633,0.4102076693871032,0.07900783986381543,0.018379399062256694,0.002901792673997052
5.580357551574707,0.8155266284942627,0.9245049504950495,0.9614788130418855,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,35040,,,,,,,8,0.9197530864197531,0.9605263157894737,0.9535603715170279,0.9590100541376644,0.9071207430340558,0.9651972157772621,0.913312693498452,0.962877030162413,0.9287925696594427,0.9597834493426141,0.41773656675267984,0.06766219089507658,0.016198248315895836,0.0022652951081227
5.491298484802246,0.8554144859313965,0.9257425742574258,0.9642639935446642,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,35060,,,,,,,5,0.9228395061728395,0.9667182662538699,0.9566563467492261,0.9636504253673627,0.9071207430340558,0.9636504253673627,0.9226006191950464,0.962877030162413,0.9195046439628483,0.9644238205723125,0.3604825863934991,0.07172084609055956,0.016485327412405673,0.0013210297839200138
5.426020622253418,0.913623571395874,0.9251237623762376,0.9610144167570557,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,35080,,,,,,,7,0.9197530864197531,0.958204334365325,0.9504643962848297,0.962877030162413,0.913312693498452,0.9613302397525135,0.9226006191950464,0.9621036349574633,0.9195046439628483,0.9605568445475638,0.23119908373793222,0.160506350135418,0.013023042677732013,0.001603833191176054
5.512161064147949,0.8197234153747559,0.9300742574257426,0.9610148956395357,gini,11,log2,55,1e-05,2,3,0.0,1000,Pipeline,35100,,,,,,,2,0.9228395061728395,0.9613003095975232,0.9597523219814241,0.954369682907966,0.9102167182662538,0.9605568445475638,0.9287925696594427,0.9651972157772621,0.9287925696594427,0.9636504253673627,0.15193100101609655,0.07969444499993782,0.016309965803563694,0.003711817421662301
